,Unnamed: 0,word,sentence,context,Vision.M,Vision.SD,Hearing.M,Hearing.SD,Olfaction.M,Olfaction.SD,Interoception.M,Interoception.SD,Taste.M,Taste.SD,Touch.M,Touch.SD,count_perceptual,Foot_leg.M,Foot_leg.SD,Mouth_throat.M,Mouth_throat.SD,Torso.M,Torso.SD,Head.M,Head.SD,Hand_arm.M,Hand_arm.SD,count_action,distance_to_lancaster
211,212,guard,They liked the security guard.,M1_b,3.23809523809524,1.75797502555531,1.38095238095238,1.5644868320376,0.238095238095238,0.700340053457026,1.0952380952381,1.48002573980191,0.142857142857143,0.478091443733757,0.761904761904762,0.889087279447969,21,1.31578947368421,1.37649440322337,1.36842105263158,1.86221273148637,2.31578947368421,1.97350876413186,1.15789473684211,1.53706639395154,2.0,1.76383420737639,19,0.0427750748751472
212,213,guide,He had a friendly guide.,M2_b,3.42857142857143,1.69679724160575,2.78571428571429,1.62568666810586,0.142857142857143,0.534522483824849,0.857142857142857,1.46009182309474,0.0,0.0,1.0,1.35873244097351,14,1.875,1.85741756210067,2.0625,1.69189243156886,1.0625,1.18145390656315,1.5625,1.26326297077581,2.25,1.39044357430761,16,0.03216055548226082
213,214,guide,He had a talkative guide.,M2_a,2.92307692307692,2.01913919206257,3.23076923076923,1.78670302297491,0.0769230769230769,0.277350098112615,1.07692307692308,1.75411603861406,0.0,0.0,0.538461538461538,0.877058019307029,13,2.21052631578947,2.07039844175037,2.73684210526316,1.75885395967431,0.368421052631579,0.597264720370147,1.57894736842105,1.50243467129871,2.52631578947368,1.74382787926866,19,0.054822186947761975
214,215,guide,He had a TV guide.,M1_b,3.18181818181818,1.88775961489708,1.90909090909091,1.81408629643385,0.636363636363636,0.924416277737175,0.727272727272727,1.00904995821903,0.363636363636364,0.924416277737175,2.0,1.48323969741913,11,0.866666666666667,1.80739222823013,1.06666666666667,1.90737915425729,0.466666666666667,0.833809387832792,2.6,1.95667356208731,3.0,1.88982236504614,15,0.0597194250588895
215,216,guide,He had an assembly guide.,M1_a,3.20512820512821,1.59240776283303,1.38461538461538,1.66410058867569,0.205128205128205,0.522115493348035,0.435897435897436,1.02070336416847,0.102564102564103,0.383534242955656,0.923076923076923,1.42135249497785,39,2.1,1.74416319854476,1.55,1.73129096949433,1.3,1.59274671723509,2.2,1.82381901225798,3.2,1.73508683234859,20,0.027460775133693827
216,217,hail,They hailed a cab.,M1_a,3.15,1.30887657735053,1.95,1.57195821559574,0.35,0.988086934168084,1.25,1.65035881266054,0.1,0.447213595499958,0.55,1.27630222456166,20,1.11538461538462,1.21084839932745,2.5,1.83847763108502,0.961538461538462,1.37056978606036,1.38461538461538,1.5511782122483,4.0,1.4142135623731,26,0.14427105214283809
217,218,hail,They hailed a friend.,M2_a,3.0,1.53741222957161,2.91666666666667,1.56427928995103,0.583333333333333,1.24011240937215,1.5,1.93061459832685,0.333333333333333,0.65133894727893,1.33333333333333,1.55699788832305,12,1.6,1.63881490282286,2.73333333333333,1.66761877566558,1.46666666666667,1.55226409142382,2.53333333333333,1.76743020337707,4.13333333333333,1.40746310109799,15,0.11797802545729141
218,219,hail,They hailed a guest.,M2_b,2.23529411764706,1.85504082720253,2.0,1.90394327646598,0.117647058823529,0.485071250072666,0.529411764705882,1.06757008311068,0.0588235294117647,0.242535625036333,0.882352941176471,1.36392599419729,17,1.07692307692308,1.44115338424578,2.07692307692308,1.70594736444487,0.846153846153846,1.40511884705849,1.53846153846154,1.56073618395212,2.76923076923077,1.83275049010343,13,0.10043105795870844
219,220,hail,They hailed a taxi.,M1_b,3.83333333333333,1.33944676902773,3.33333333333333,1.68033610083361,0.388888888888889,1.03690086251908,0.388888888888889,0.777544316035229,0.0,0.0,0.944444444444444,1.51355530893411,18,1.2,1.5078740698501,1.95,2.13923252347043,1.3,1.68897352819616,1.95,1.95945749742385,3.55,1.95945749742385,20,0.0606026016115212
220,221,home,It was a childhood home.,M1_b,3.80952380952381,1.54979298756232,1.73809523809524,1.82208034158658,2.38095238095238,1.72432214963617,2.9047619047619,1.8052703845796,1.02380952380952,1.55372244183076,1.78571428571429,1.81505511957847,42,1.36842105263158,1.7704527454797,1.10526315789474,1.79179416111044,2.10526315789474,2.02470126307027,2.52631578947368,1.92551352609668,1.47368421052632,1.83691834490484,19,0.07179962819699326
221,222,home,It was a funeral home.,M2_a,3.8,1.31656117720877,2.0,1.88561808316413,2.1,1.28668393770792,2.1,1.52388392675499,0.5,0.97182531580755,1.6,1.57762127549323,10,1.15384615384615,1.8187062180826,1.15384615384615,1.72463299700515,1.15384615384615,1.62512326948624,2.07692307692308,1.97743682838578,1.38461538461538,1.89466186686268,13,0.07592674351008177
222,223,home,It was a nursing home.,M2_b,4.45454545454545,0.687551650952329,2.45454545454545,1.9679246105294,3.36363636363636,1.56669890360128,1.63636363636364,2.01359019031814,0.818181818181818,1.40129809949074,1.72727272727273,2.00454030096225,11,1.88235294117647,1.90007739780438,1.23529411764706,1.95350363976836,1.76470588235294,2.04723630062292,2.52941176470588,2.03462671818517,2.17647058823529,2.06867391454185,17,0.0767746396203085
223,224,home,It was a summer home.,M1_a,3.92307692307692,1.65637850251377,2.38461538461538,1.93814608747903,2.23076923076923,1.92153784566105,2.30769230769231,1.88788309068718,0.769230769230769,1.53589529557661,2.15384615384615,1.8187062180826,13,1.60869565217391,2.12643813228478,1.26086956521739,1.93572611004825,2.0,1.85864075456917,2.26086956521739,2.26067952986683,1.69565217391304,2.05459092607696,23,0.06911424160005164
224,225,intelligence,They had classified intelligence.,M2_a,2.5625,1.93110503770941,1.125,1.92786583212283,0.1875,0.75,1.875,2.15638586528478,0.1875,0.75,0.1875,0.75,16,0.363636363636364,1.09307145000004,0.409090909090909,0.666125321334465,0.318181818181818,0.779887881829887,4.04545454545455,1.61767831069194,0.636363636363636,1.46532799986424,22,0.07095545759331301
225,226,intelligence,They had innate intelligence.,M1_b,2.25,2.26133508433323,2.16666666666667,2.12488858887978,0.416666666666667,1.44337567297406,2.25,2.22076972732838,0.333333333333333,1.15470053837925,0.75,1.60255477852765,12,0.421052631578947,0.901590537370498,1.52631578947368,1.74382787926866,0.421052631578947,1.01739260823845,4.26315789473684,1.59311383645565,1.26315789473684,1.8511889651776,19,0.03431827639822982
226,227,intelligence,They had military intelligence.,M2_b,2.14285714285714,1.83374953650638,2.21428571428571,2.08210586550368,0.0714285714285714,0.267261241912424,2.14285714285714,1.61040572322834,0.0,0.0,0.142857142857143,0.363136519601281,14,0.529411764705882,0.874474632195206,1.35294117647059,1.41161151129605,0.529411764705882,0.799816155346303,4.0,1.36930639376292,1.41176470588235,1.46025783380075,17,0.03557850609601976
227,228,intelligence,They had natural intelligence.,M1_a,1.36363636363636,1.43336856898198,1.27272727272727,1.55505042303516,0.0909090909090909,0.301511344577764,2.63636363636364,1.43336856898198,0.0909090909090909,0.301511344577764,0.272727272727273,0.646669790682863,11,0.166666666666667,0.577350269189626,1.83333333333333,1.85047086554812,0.166666666666667,0.577350269189626,4.5,0.904534033733291,0.416666666666667,1.16450015288132,12,0.07993344804573221
228,229,issue,It was a political issue.,M1_b,1.73684210526316,1.69450436093855,2.42105263157895,1.70996392014192,0.315789473684211,0.820069887194403,2.05263157894737,1.58021391697194,0.210526315789474,0.713282503517759,0.526315789473684,0.964274111134126,19,0.65,1.26802789276976,2.15,1.72520021721355,0.95,1.356271980176,2.9,1.68272961207926,0.85,1.42441123571146,20,0.05962892323651947
229,230,issue,It was a sensitive issue.,M1_a,2.29411764705882,1.6494205756247,2.41176470588235,1.87279281854039,0.588235294117647,1.1213175023946,3.23529411764706,1.2514697241996,0.529411764705882,0.943242218283799,1.0,1.54110350074224,17,1.05555555555556,1.66175747583597,1.44444444444444,1.7895849739772,1.05555555555556,1.66175747583597,2.16666666666667,1.75733755838702,1.33333333333333,1.53392997769474,18,0.12771140772356426
230,231,issue,It was a special issue.,M2_b,2.15384615384615,2.0349510168615,1.61538461538462,1.85015591858549,0.230769230769231,0.832050294337844,2.07692307692308,2.01913919206257,0.153846153846154,0.554700196225229,0.615384615384615,1.12089707663561,13,0.473684210526316,1.3067525929499,1.26315789473684,1.79016154650163,0.894736842105263,1.48678388335006,1.89473684210526,1.96905890781768,0.736842105263158,1.40799720892865,19,0.0665310604515914
231,232,issue,It was a weekly issue.,M2_a,2.36363636363636,1.96329963442809,1.36363636363636,1.80403587950613,0.363636363636364,0.674199862463242,1.27272727272727,1.67874411932904,0.0,0.0,1.18181818181818,1.32801971507819,11,0.454545454545455,1.10096376512636,0.863636363636364,1.42412728649462,0.409090909090909,1.09801079485937,2.04545454545455,2.10390278444773,0.863636363636364,1.32000918270452,22,0.04157891960086857
232,233,jam,It was a blackberry jam.,M1_a,3.63636363636364,1.5015143870591,0.454545454545455,0.820199532264724,3.18181818181818,1.94000937204859,1.90909090909091,1.81408629643385,4.18181818181818,1.60113596038449,1.81818181818182,1.94000937204859,11,0.789473684210526,1.03166248617468,4.0,1.37436854187255,0.578947368421053,1.1697953037312,1.21052631578947,1.54843818692044,1.42105263157895,1.57465302963627,19,0.05823657677820293
233,234,jam,It was a paper jam.,M2_b,2.69230769230769,1.37747446344239,1.76923076923077,1.83275049010343,0.692307692307692,1.10940039245046,1.0,1.52752523165195,0.769230769230769,1.69085018821135,1.61538461538462,1.50213523239762,13,0.833333333333333,1.58592292219752,1.66666666666667,1.30267789455786,1.33333333333333,1.66969421987344,0.5,0.797724035217466,2.41666666666667,1.72986249234563,12,0.20371282222780085
234,235,jam,It was a peach jam.,M1_b,3.11111111111111,1.40971684649847,0.583333333333333,1.18019368870416,3.33333333333333,1.39386410487434,1.36111111111111,1.3554709835705,4.41666666666667,0.906326967174966,1.52777777777778,1.48297213365806,36,0.777777777777778,1.43713585896539,3.66666666666667,1.87867287325545,0.444444444444444,1.04161764590537,1.0,1.78226557735801,1.77777777777778,1.55508863207046,18,0.04937859337900952
235,236,jam,It was a traffic jam.,M2_a,4.27272727272727,0.904534033733291,3.45454545454545,1.86352549559357,0.636363636363636,0.80903983495589,2.27272727272727,2.05382127220988,0.272727272727273,0.646669790682863,1.0,1.18321595661992,11,2.0,1.73205080756888,2.11764705882353,2.02738603074182,0.529411764705882,0.874474632195206,1.29411764705882,1.61108293867638,2.29411764705882,1.7594283831103,17,0.3314385377311867
236,237,key,It was a backspace key.,M2_b,3.14285714285714,1.56190922897601,2.0,1.66410058867569,0.142857142857143,0.363136519601281,0.357142857142857,0.744946343668492,0.0714285714285714,0.267261241912424,3.21428571428571,1.96815303612965,14,0.461538461538462,0.877058019307029,0.384615384615385,0.650443635587991,0.230769230769231,0.438529009653515,0.692307692307692,1.18213192894698,3.30769230769231,1.65250392761083,13,0.024833335156228653
237,238,key,It was a delete key.,M2_a,2.92857142857143,1.73046395354122,1.85714285714286,1.79130991422233,0.214285714285714,0.578934223521839,0.714285714285714,0.994490316197694,0.0,0.0,3.14285714285714,1.65748386032949,14,0.347826086956522,0.647280721183483,0.304347826086957,0.926124996899135,0.391304347826087,0.838783233173485,1.17391304347826,1.55657473356912,2.8695652173913,1.81669900008697,23,0.03175244196280935
238,239,key,It was a duplicate key.,M1_a,3.5,1.50755672288882,1.83333333333333,1.94624736040381,1.08333333333333,1.67648622440092,0.416666666666667,1.44337567297406,0.0833333333333333,0.288675134594813,3.33333333333333,1.55699788832305,12,0.157894736842105,0.501459857121279,0.263157894736842,0.561951486949016,0.315789473684211,0.820069887194403,0.736842105263158,1.32673807442489,3.78947368421053,1.39757517660733,19,0.02916004757067947
239,240,key,It was a master key.,M1_b,4.2,1.13529242439509,1.9,1.91195071996,0.9,0.994428926011753,1.0,1.69967317119759,0.5,0.707106781186548,2.8,1.68654808542314,10,0.45,0.944513241388333,0.5,1.0,0.65,1.18210338847862,1.6,1.95744193971837,3.05,1.66938375014948,20,0.049347353348923595
240,241,lamb,They liked the cute lamb.,M2_a,4.08333333333333,0.996204919895622,2.25,2.00567377026456,1.83333333333333,1.58592292219752,1.0,1.4142135623731,1.25,1.71225529107612,2.91666666666667,1.72986249234563,12,0.647058823529412,0.931475742477242,1.05882352941176,1.47777654921567,0.411764705882353,0.870260272089029,1.05882352941176,1.19742370504837,1.76470588235294,1.95350363976836,17,0.054447393767190655
241,242,lamb,They liked the friendly lamb.,M2_b,3.66666666666667,1.29099444873581,2.26666666666667,1.83095083286825,1.26666666666667,1.53374735611213,0.466666666666667,0.915475416434127,1.33333333333333,1.91485421551268,2.13333333333333,2.13363093162359,15,0.432432432432432,0.834683590767601,0.945945945945946,1.54463131066474,0.405405405405405,0.984870534623699,0.810810810810811,1.28750054666305,1.48648648648649,1.67699502453416,37,0.035951114341466806
242,243,lamb,They liked the grilled lamb.,M1_b,3.0,1.47196014438797,0.846153846153846,1.06818801763811,2.46153846153846,2.06621169516358,1.76923076923077,1.78670302297491,3.15384615384615,1.99357943768463,1.92307692307692,1.44115338424578,13,0.846153846153846,1.2810252304407,2.84615384615385,1.77229389239642,0.769230769230769,1.01273936708367,1.07692307692308,1.32045058354705,1.46153846153846,1.66410058867569,13,0.10183727350795913
243,244,lamb,They liked the marinated lamb.,M1_a,2.63636363636364,1.6292775867069,1.09090909090909,1.75809814598307,3.81818181818182,1.07871977994119,0.727272727272727,1.1037127426019,3.72727272727273,1.27207775634268,1.81818181818182,1.83402190925746,11,0.466666666666667,0.915475416434127,2.46666666666667,2.13363093162359,0.533333333333333,1.06009882737862,0.866666666666667,1.30201309334357,1.33333333333333,1.39727626201154,15,0.10462214410073223
244,245,lap,She lapped the competitors.,M2_b,3.28571428571429,1.81568259800641,1.64285714285714,1.54954796669832,0.142857142857143,0.534522483824849,0.928571428571429,1.20666646429076,0.0,0.0,0.285714285714286,0.726273039202563,14,3.76923076923077,1.64082530828473,1.53846153846154,1.89804217618158,1.53846153846154,1.7134460703207,0.846153846153846,1.46322439872551,1.84615384615385,1.99357943768463,13,0.07230030086598094
245,246,lap,She lapped the milk.,M1_a,3.17647058823529,1.77606637395844,3.05882352941176,1.91932892684182,1.82352941176471,1.50977209031889,1.94117647058824,1.95162074425636,2.64705882352941,2.14887111265974,2.17647058823529,1.74052054417806,17,1.83333333333333,2.22948160685262,2.61111111111111,2.30444299481238,0.333333333333333,0.840168050416806,1.33333333333333,1.90972742126446,1.33333333333333,1.74894926439041,18,0.26533477170190745
246,247,lap,She lapped the runners.,M2_a,3.17647058823529,1.94407092584244,1.29411764705882,1.82909492243954,0.411764705882353,1.00366973710303,1.05882352941176,1.47777654921567,0.176470588235294,0.528594139870924,1.17647058823529,1.42457423980145,17,4.0,1.55838744494796,1.06666666666667,1.57963226582585,2.0,1.8516401995451,0.6,1.12122382116278,1.8,1.8205179796656,15,0.04511345423351787
247,248,lap,She lapped the water.,M1_b,3.0,1.96116135138184,2.78571428571429,2.00685637938357,0.285714285714286,1.0690449676497,1.0,1.66410058867569,1.57142857142857,2.10180456217566,2.07142857142857,1.94003511920178,14,2.86666666666667,1.80739222823013,2.33333333333333,1.91485421551268,1.86666666666667,1.88477610139267,1.4,1.45405835999994,2.13333333333333,1.88477610139267,15,0.10664684508613909
248,249,load,She loaded the gun.,M1_a,3.3,1.33749350984926,3.3,1.56702123647242,0.3,0.674948557710553,1.8,1.93218356615859,0.4,0.843274042711568,2.0,1.56347191994114,10,0.6,1.09544511501033,0.8,1.64156536333625,1.15,1.22581873821025,1.15,1.59851905146443,4.4,0.753937034925052,20,0.18895882267211306
249,250,load,She loaded the rifle.,M1_b,4.0,1.22474487139159,3.76470588235294,1.6019289842525,0.235294117647059,0.562295714538387,1.17647058823529,1.33394593769983,0.0,0.0,2.47058823529412,1.8411153908305,17,0.95,1.31689427302111,0.8,1.15165784392487,1.55,1.70061908232205,1.5,1.73205080756888,3.8,1.76515990031618,20,0.15188439020572353
250,251,load,She loaded the truck.,M2_a,3.71428571428571,1.43733575268066,2.14285714285714,1.61040572322834,0.214285714285714,0.578934223521839,0.714285714285714,0.825420305855557,0.0,0.0,2.64285714285714,2.20513885336896,14,2.78571428571429,1.96815303612965,0.571428571428571,1.15786844704368,2.07142857142857,1.73046395354122,1.21428571428571,1.3114039117603,4.0,1.24034734589208,14,0.06337308338931213
251,252,load,She loaded the van.,M2_b,3.70588235294118,1.72353944988042,2.29411764705882,1.57181049598675,0.588235294117647,0.939336436627724,1.17647058823529,1.50977209031889,0.352941176470588,1.22173935797433,2.29411764705882,1.61108293867638,17,2.55555555555556,1.72259114749784,0.555555555555556,1.19912822364084,2.22222222222222,1.86470485144608,0.888888888888889,1.27827498141228,3.16666666666667,1.61791441640883,18,0.08135667470344443
252,253,lock,She had brown locks.,M1_b,3.63157894736842,1.49853729853071,0.736842105263158,1.14707866935281,0.631578947368421,1.06513047274811,0.315789473684211,0.749268649265355,0.0526315789473684,0.229415733870562,2.42105263157895,1.74215031478293,19,0.166666666666667,0.707106781186548,0.333333333333333,1.02899151085505,0.444444444444444,0.855585263892997,3.05555555555556,1.98441641213028,1.05555555555556,1.43372087784044,18,0.12177015736963204
253,254,lock,She had curly locks.,M1_a,3.75,1.48323969741913,0.625,1.31021626713557,1.1875,1.64189930669738,0.625,1.20415945787923,0.1875,0.403112887414928,2.6875,1.81544301296773,16,0.470588235294118,0.943242218283799,0.470588235294118,0.943242218283799,0.588235294117647,1.1213175023946,3.17647058823529,1.87867287325545,1.52941176470588,1.80684971216561,17,0.11772534272320156
254,255,lock,She had door locks.,M2_b,3.90909090909091,1.64039906452945,3.0,1.78885438199983,0.0909090909090909,0.301511344577764,0.272727272727273,0.467099366496914,0.0909090909090909,0.301511344577764,2.90909090909091,1.92117388356939,11,0.333333333333333,1.04653623694457,0.466666666666667,0.990430401872025,0.0666666666666667,0.258198889747161,0.533333333333333,1.24594580635795,2.93333333333333,1.79151438998513,15,0.022076615034260616
255,256,lock,She had window locks.,M2_a,3.09090909090909,1.64039906452945,1.45454545454545,1.21355975243384,0.0,0.0,0.545454545454545,1.29333958136573,0.0,0.0,1.45454545454545,1.75291964240443,11,0.5,1.10194633003868,0.636363636363636,1.176979772673,0.5,1.10194633003868,1.45454545454545,1.81861466709122,1.95454545454545,1.70370108956865,22,0.03450744539592665
256,257,lunch,They liked the afternoon lunch.,M2_a,3.30769230769231,1.60128153805087,1.15384615384615,1.46322439872551,3.15384615384615,1.67561699313784,1.92307692307692,2.10006104917367,3.61538461538462,1.85015591858549,2.0,1.58113883008419,13,0.5625,0.813941029804985,4.1875,1.32759180473518,1.0,1.211060141639,1.125,1.25830573921179,2.875,1.62788205960997,16,0.025770516626821838
257,258,lunch,They liked the hot lunch.,M1_a,3.2,1.60918416727562,0.95,1.23437604097225,2.85,2.00722379629703,2.0,1.806421294919,3.85,1.72520021721355,2.05,1.8771478925557,20,0.608695652173913,1.26990087067608,4.47826086956522,0.845822096993715,2.04347826086957,1.63702226534437,1.69565217391304,1.6904755277381,2.26086956521739,1.86394965071357,23,0.018461659748116865
258,259,lunch,They liked the sandwich lunch.,M1_b,3.375,1.02469507659596,0.875,1.31021626713557,3.1875,1.86971477325643,1.75,1.6532795690183,4.1875,1.37689263682153,1.875,1.58640053790544,16,0.173913043478261,0.491026190103531,4.30434782608696,1.25895998234819,1.30434782608696,1.6077873731169,1.47826086956522,1.62003269376076,1.95652173913043,1.63702226534437,23,0.009849995588396387
259,260,lunch,They liked the women's lunch.,M2_b,3.21739130434783,1.50624523353845,1.52173913043478,1.7804382815218,2.95652173913043,1.74455675197729,1.47826086956522,1.50361882311222,3.8695652173913,1.48643404361173,1.91304347826087,1.83186550415047,23,0.466666666666667,1.12546286774228,4.26666666666667,1.03279555898864,1.26666666666667,1.53374735611213,1.13333333333333,1.12546286774228,1.53333333333333,1.4573295865416,15,0.01871407000570824
260,261,market,He liked the fish market.,M1_b,3.76923076923077,1.64082530828473,2.76923076923077,1.53589529557661,3.23076923076923,1.23516841994969,1.23076923076923,1.36344209960466,1.15384615384615,1.06818801763811,1.69230769230769,1.25064086135971,13,1.9375,1.48183444869302,2.375,1.78418982547635,1.125,1.25830573921179,2.125,1.7464249196573,2.1875,1.6820126832657,16,0.043315837822553216
261,262,market,He liked the flea market.,M1_a,4.02380952380952,1.33413158450924,2.80952380952381,1.67095846948282,1.9047619047619,1.67927864608477,0.738095238095238,1.08334450096987,1.16666666666667,1.54472614459283,1.4047619047619,1.43237009472743,42,2.44444444444444,2.22874858641299,1.55555555555556,1.7895849739772,1.16666666666667,1.50489397711365,2.05555555555556,2.0138409955991,2.22222222222222,1.92676368573149,18,0.021250954479328565
262,263,market,He liked the housing market.,M2_a,2.08333333333333,1.97522534195852,1.58333333333333,1.92865159365215,1.08333333333333,1.72986249234563,1.41666666666667,1.92865159365215,1.08333333333333,1.83195540504146,1.0,1.34839972492648,12,1.0,1.55838744494796,1.06666666666667,1.66761877566558,0.4,1.0555973258235,1.6,1.40407570003493,1.0,1.4142135623731,15,0.07016777147517783
263,264,market,He liked the stock market.,M2_b,2.1,2.18326971917504,0.8,1.31656117720877,0.4,0.966091783079296,1.0,1.56347191994114,0.0,0.0,0.7,1.63639169448448,10,0.5,0.94053994312596,1.07142857142857,1.68542556663275,0.571428571428571,1.15786844704368,1.92857142857143,2.09263491300343,1.14285714285714,1.95555000554213,14,0.08061126562087151
264,265,match,It was a burning match.,M1_b,3.82352941176471,1.62923655885383,2.58823529411765,1.66052791038768,2.64705882352941,1.72992689406909,1.52941176470588,1.46277335303626,0.235294117647059,0.562295714538387,2.05882352941176,1.56007164239716,17,0.75,1.6532795690183,0.3125,1.01447851956888,0.5,1.15470053837925,0.625,1.31021626713557,2.125,1.66833250083229,16,0.08302651955108298
265,266,match,It was a lit match.,M1_a,4.25,1.54478595163331,2.75,1.95982373975546,3.41666666666667,1.56427928995103,1.08333333333333,1.50504203102489,0.416666666666667,0.792961461098759,2.66666666666667,1.6143297699233,12,0.45,0.944513241388333,0.55,1.23437604097225,0.7,1.30182058752551,0.85,1.34848843251679,2.45,1.8202082009311,20,0.07198085080989436
266,267,match,It was a soccer match.,M2_a,4.16666666666667,1.11464085804543,3.0,1.85864075456917,0.916666666666667,1.31137217055151,1.33333333333333,1.77525072919719,0.166666666666667,0.577350269189626,1.66666666666667,1.87487373312218,12,3.375,1.66833250083229,1.0,1.4142135623731,1.4375,1.78768938390687,1.5625,1.59033539439537,2.3125,1.95682566077478,16,0.15846736031668818
267,268,match,It was a tennis match.,M2_b,3.63157894736842,1.83213677060388,2.26315789473684,2.07744782694637,0.263157894736842,0.733492805626908,1.15789473684211,1.25888654041475,0.0526315789473684,0.229415733870562,0.894736842105263,1.32894013083548,19,2.9,1.99736668746891,1.55,1.8202082009311,2.4,2.03650888067119,2.35,1.75544266422131,4.0,1.07605517369794,20,0.21891087421009192
268,269,medicine,It was cough medicine.,M1_a,3.4,1.2983506020002,0.733333333333333,1.09978352848359,3.06666666666667,1.57963226582585,2.66666666666667,1.71824938596845,4.33333333333333,1.3451854182691,1.26666666666667,1.16291915126588,15,1.125,1.58640053790544,4.625,0.61913918736689,1.75,1.69312334656004,2.6875,1.85180092522568,2.0,1.86189867250253,16,0.022397198911069394
269,270,medicine,It was orthopedic medicine.,M2_a,2.42857142857143,1.78516475060796,1.0,1.56892908110547,1.35714285714286,1.33630620956212,1.85714285714286,1.70326125450528,2.78571428571429,1.88836809598501,1.71428571428571,1.58980266935004,14,1.57142857142857,2.10180456217566,4.07142857142857,1.6391501416323,1.57142857142857,1.86935964825003,2.21428571428571,2.04482729865353,1.78571428571429,1.84718377864465,14,0.029562848537578845
270,271,medicine,It was prescription medicine.,M1_b,3.66666666666667,1.46059348668044,1.14285714285714,1.49284005458436,2.47619047619048,1.60059512741504,2.61904761904762,1.96153487035511,3.80952380952381,1.40068010691405,2.14285714285714,1.90488094866095,21,1.04761904761905,1.82964997953681,4.38095238095238,0.864649667564296,1.42857142857143,1.80475562255471,2.33333333333333,1.87971629064956,2.28571428571429,2.1480888515808,21,0.00934597954801708
271,272,medicine,It was veterinary medicine.,M2_b,3.46153846153846,1.39136531360295,1.0,1.22474487139159,2.30769230769231,1.75045781557356,2.61538461538462,2.06310694255297,2.92307692307692,1.60527975036225,2.46153846153846,1.45002210416397,13,1.03571428571429,1.55115590966371,3.35714285714286,1.90931994320037,1.32142857142857,1.65671632898001,1.57142857142857,1.79358055769213,2.32142857142857,1.8064405645433,28,0.018506863669309315
272,273,message,There was a clear message.,M2_b,3.15384615384615,1.62512326948624,3.15384615384615,2.0349510168615,0.307692307692308,0.630425171956115,1.46153846153846,1.50639661750509,0.230769230769231,0.438529009653515,1.07692307692308,1.25575597825496,13,1.23076923076923,1.53589529557661,3.46153846153846,2.02547873416733,1.07692307692308,1.3821202589704,2.69230769230769,1.84321347039237,2.30769230769231,1.88788309068718,13,0.07354915221604152
273,274,message,There was a computer message.,M1_b,4.07692307692308,1.55250005161237,2.61538461538462,1.60926802918084,0.230769230769231,0.438529009653515,1.07692307692308,1.55250005161237,0.0769230769230769,0.277350098112615,0.692307692307692,1.43669849450139,13,0.65,1.34848843251679,1.8,2.06728909698821,0.5,0.888523316638639,2.4,2.03650888067119,2.2,1.82381901225798,20,0.031603353685731084
274,275,message,There was a phone message.,M1_a,2.72727272727273,2.37027041035022,3.90909090909091,1.81408629643385,0.0909090909090909,0.301511344577764,0.818181818181818,1.16774841624228,0.0909090909090909,0.301511344577764,0.636363636363636,1.5015143870591,11,0.315789473684211,0.671038298207203,2.15789473684211,1.97942634492187,0.263157894736842,0.65337629647495,2.36842105263158,1.86221273148637,2.05263157894737,1.54465689144247,19,0.022994124489172263
275,276,message,There was an urgent message.,M2_a,2.43589743589744,1.95737299507155,2.48717948717949,1.83348668233641,0.102564102564103,0.383534242955656,1.79487179487179,1.85216071798215,0.102564102564103,0.383534242955656,0.333333333333333,0.868553950490285,39,0.761904761904762,1.51343192462568,2.61904761904762,2.03657041312572,0.428571428571429,0.870139561876632,1.95238095238095,1.82964997953681,1.85714285714286,1.79682259240344,21,0.08475106699648138
276,277,mold,It was a clay mold.,M2_b,3.85,1.26802789276976,1.05,1.43178210632764,2.35,1.78517285024817,1.3,1.6254554017745,1.05,1.46808145478878,3.75,1.29269200955949,20,0.3125,0.602079728939615,0.625,1.40830867828517,0.4375,0.727438428093173,0.625,1.36014705087354,2.1875,1.90503718248927,16,0.20838461380955542
277,278,mold,It was a fungal mold.,M1_a,3.75,1.86474468152418,0.333333333333333,1.15470053837925,2.58333333333333,1.44337567297406,0.833333333333333,1.19341628287971,0.833333333333333,1.58592292219752,1.16666666666667,1.58592292219752,12,0.466666666666667,1.35576371027375,1.0,1.60356745147455,0.2,0.774596669241483,0.6,1.18321595661992,0.733333333333333,1.16291915126588,15,0.13320163313948163
278,279,mold,It was a harmful mold.,M1_b,4.0,1.26491106406735,0.3125,0.873212459828649,3.5625,1.75,2.6875,1.92245502764911,1.375,1.85741756210067,3.0625,1.73084757657436,16,0.761904761904762,1.54611648670991,1.9047619047619,1.92106121466136,0.857142857142857,1.42427926635594,1.57142857142857,1.69030850945703,1.33333333333333,1.77012240631357,21,0.1644590053796653
279,280,mold,It was a rubber mold.,M2_a,3.07692307692308,1.93483584409369,0.615384615384615,0.960768922830523,1.69230769230769,1.37747446344239,0.846153846153846,1.57300952773941,0.384615384615385,0.650443635587991,2.38461538461538,1.70970082853022,13,0.409090909090909,0.734139659030241,0.681818181818182,1.12911105516321,0.227272727272727,0.528413454806725,1.09090909090909,1.79706350178207,1.68181818181818,1.72892379507527,22,0.11805999433374581
