,Unnamed: 0,word,sentence1,sentence2,same,ambiguity_type,disambiguating_word1,disambiguating_word2,version,Class,mean_relatedness,median_relatedness,diff,count,sd_relatedness,distance_bert,distance_elmo,se_relatedness,v1,v2,sensorimotor_distance,action_distance,perceptual_distance,baseline_distance
300,300,function,It was a mathematical function.,It was a social function.,False,Polysemy,mathematical,social,M1_a_M2_a,N,0.933333333,0.0,0.933333333,15,1.279880947,0.305757463,0.082315564,0.330463839,M1_a,M2_a,0.1108294643907311,0.0864742604627639,0.1412032705319793,0.15695068616964125
301,301,function,It was a mathematical function.,It was a business function.,False,Polysemy,mathematical,business,M1_a_M2_b,N,0.266666667,0.0,0.266666667,15,0.59361684,0.270422041,0.082114339,0.153271209,M1_a,M2_b,0.0928187871729182,0.1200878048206202,0.0401274199905923,0.09496183592097318
302,302,function,It was a linear function.,It was a social function.,False,Polysemy,linear,social,M1_b_M2_a,N,0.2,0.0,0.2,10,0.421637021,0.477748871,0.093588471,0.133333333,M1_b,M2_a,0.1171083964504624,0.0093125675230948,0.2423125547580323,0.2201327813483126
303,303,function,It was a linear function.,It was a business function.,False,Polysemy,linear,business,M1_b_M2_b,N,0.5,0.0,0.5,12,0.674199862,0.463516176,0.093616426,0.194624736,M1_b,M2_b,0.0509184614713356,0.0142447156596213,0.0793510078738336,0.12721715931694721
304,304,function,It was a mathematical function.,It was a linear function.,True,Polysemy,mathematical,linear,M1_a_M1_b,N,3.75,4.0,0.25,12,0.621581561,0.164885163,0.041750014,0.179435141,M1_a,M1_b,0.0574787469610593,0.0810187067005826,0.0296192447676647,0.06228300411402543
305,305,function,It was a social function.,It was a business function.,True,Polysemy,social,business,M2_a_M2_b,N,3.384615385,4.0,0.615384615,13,0.960768923,0.084936082,0.051722288,0.266469355,M2_a,M2_b,0.0273522441657642,0.0046047852169973,0.0587247952201889,0.01866954362662465
306,306,ground,He was on the firm ground.,He was on the camp ground.,False,Polysemy,firm,camp,M1_a_M2_a,N,2.285714286,2.0,0.285714286,14,1.204387583,0.308426082,0.066148043,0.321886121,M1_a,M2_a,0.072533085862796,0.0225261258253607,0.1027179845338861,0.12605664780708892
307,307,ground,He was on the firm ground.,He was on the parade ground.,False,Polysemy,firm,parade,M1_a_M2_b,N,1.846153846,2.0,0.153846154,13,1.344504484,0.33117944,0.072730541,0.372898451,M1_a,M2_b,0.0788143130736445,0.0160030084082588,0.1233682187300282,0.29639775068890406
308,308,ground,He was on the frozen ground.,He was on the camp ground.,False,Polysemy,frozen,camp,M1_b_M2_a,N,2.923076923,3.0,0.076923077,13,1.037749043,0.238362193,0.047380745,0.287819799,M1_b,M2_a,0.0337004217681752,0.0131872783527416,0.029906016719581,0.09502404200905412
309,309,ground,He was on the frozen ground.,He was on the parade ground.,False,Polysemy,frozen,parade,M1_b_M2_b,N,3.5,4.0,0.5,10,0.707106781,0.350116193,0.06280309,0.223606798,M1_b,M2_b,0.0470612722067622,0.0056653662728032,0.0685708960990121,0.2921443149355054
310,310,ground,He was on the firm ground.,He was on the frozen ground.,True,Polysemy,firm,frozen,M1_a_M1_b,N,3.615384615,4.0,0.384615385,13,0.767947648,0.268796027,0.078346133,0.212990355,M1_a,M1_b,0.0279097044795043,0.0133647305110788,0.0363108778171533,0.019590113281110932
311,311,ground,He was on the camp ground.,He was on the parade ground.,True,Polysemy,camp,parade,M2_a_M2_b,N,3.285714286,4.0,0.714285714,14,1.437335753,0.222591102,0.027148664,0.384144138,M2_a,M2_b,0.0364559829036094,0.0070924633256759,0.0630769763027988,0.12216888410995319
312,312,guard,They liked the night guard.,They liked the coast guard.,False,Polysemy,night,coast,M1_a_M2_a,N,2.647058824,3.0,0.352941176,17,1.538716042,0.296960831,0.084294081,0.373193457,M1_a,M2_a,0.0038999020320388,0.0035395042066468,0.0042828527306562,0.09098336238648974
313,313,guard,They liked the night guard.,They liked the national guard.,False,Polysemy,night,national,M1_a_M2_b,N,1.777777778,2.0,0.222222222,9,1.6414763,0.255502522,0.068060756,0.547158767,M1_a,M2_b,0.0068558790221684,0.0043242834488549,0.0103411920767094,0.06425852120521602
314,314,guard,They liked the security guard.,They liked the coast guard.,False,Polysemy,security,coast,M1_b_M2_a,N,3.615384615,4.0,0.384615385,13,0.767947648,0.323509276,0.08933562,0.212990355,M1_b,M2_a,0.0231607058443182,0.0305525192415958,0.0051506971049914,0.16270013941301065
315,315,guard,They liked the security guard.,They liked the national guard.,False,Polysemy,security,national,M1_b_M2_b,N,3.454545455,4.0,0.545454545,11,0.820199532,0.289503992,0.079711378,0.247299464,M1_b,M2_b,0.0334997869537242,0.0384417329348837,0.0103341860616911,0.1151955335100896
316,316,guard,They liked the night guard.,They liked the security guard.,True,Polysemy,night,security,M1_a_M1_b,N,3.454545455,4.0,0.545454545,11,1.213559752,0.201911449,0.04474318,0.365902033,M1_a,M1_b,0.0224855264048668,0.0287581634062461,0.0031601603782095,0.04759930896860487
317,317,guard,They liked the coast guard.,They liked the national guard.,True,Polysemy,coast,national,M2_a_M2_b,N,3.8125,4.0,0.1875,16,0.543905629,0.165234149,0.077930093,0.135976407,M2_a,M2_b,0.0087907629298829,0.0037201285615365,0.015403496746304,0.07151395320042875
318,318,guide,He had an assembly guide.,He had a talkative guide.,False,Polysemy,assembly,talkative,M1_a_M2_a,N,2.333333333,2.5,0.166666667,12,1.435481125,0.165287137,0.071446717,0.414387707,M1_a,M2_a,0.0897094769011425,0.0684515764748746,0.1003254600293871,0.3462478646187275
319,319,guide,He had an assembly guide.,He had a friendly guide.,False,Polysemy,assembly,friendly,M1_a_M2_b,N,2.25,2.0,0.25,12,1.288057029,0.215485573,0.077599823,0.371830036,M1_a,M2_b,0.052122859704805,0.0261506767038453,0.0379346313412236,0.14228490832618312
320,320,guide,He had a TV guide.,He had a talkative guide.,False,Polysemy,TV,talkative,M1_b_M2_a,N,1.1875,1.0,0.1875,16,0.910585892,0.275434554,0.073995888,0.227646473,M1_b,M2_a,0.1304495479591196,0.1461465281361837,0.1142869086185059,0.19950866184743477
321,321,guide,He had a TV guide.,He had a friendly guide.,False,Polysemy,TV,friendly,M1_b_M2_b,N,1.0,0.5,0.5,10,1.154700538,0.31368345,0.076377749,0.365148372,M1_b,M2_b,0.0836115000154746,0.1159845078375807,0.0536575558159075,0.10179783644841744
322,322,guide,He had an assembly guide.,He had a TV guide.,True,Polysemy,assembly,TV,M1_a_M1_b,N,2.272727273,2.0,0.272727273,11,1.272077756,0.24040103,0.065190911,0.383545875,M1_a,M1_b,0.0601261555100118,0.0548841622830251,0.0408159804031031,0.1146708262485513
323,323,guide,He had a talkative guide.,He had a friendly guide.,True,Polysemy,talkative,friendly,M2_a_M2_b,N,3.875,4.0,0.125,16,0.341565026,0.087630928,0.029138327,0.085391256,M2_a,M2_b,0.0218718270101634,0.0212329747402103,0.0170493422365016,0.06794117984601511
324,324,hail,They hailed a cab.,They hailed a friend.,False,Polysemy,cab,friend,M1_a_M2_a,V,2.4,2.0,0.4,15,1.183215957,0.281277299,0.097313643,0.305505046,M1_a,M2_a,0.0243059691437983,0.0191341817309501,0.0327579175981944,0.034134119640491845
325,325,hail,They hailed a cab.,They hailed a guest.,False,Polysemy,cab,guest,M1_a_M2_b,V,1.727272727,2.0,0.272727273,11,1.190874392,0.294083297,0.092353225,0.359062139,M1_a,M2_b,0.0212741922339029,0.0124279967467887,0.0356885498796906,0.051728031532330965
326,326,hail,They hailed a taxi.,They hailed a friend.,False,Polysemy,taxi,friend,M1_b_M2_a,V,2.692307692,3.0,0.307692308,13,1.250640861,0.277096033,0.095104337,0.346865366,M1_b,M2_a,0.0337373817357807,0.003050347069506,0.0440295348738585,0.04445903853547917
327,327,hail,They hailed a taxi.,They hailed a guest.,False,Polysemy,taxi,guest,M1_b_M2_b,V,2.1,2.0,0.1,10,1.370320319,0.294228375,0.096482575,0.433333333,M1_b,M2_b,0.0217146852808298,0.0095478105245279,0.0103695535253213,0.028809820785398732
328,328,hail,They hailed a cab.,They hailed a taxi.,True,Polysemy,cab,taxi,M1_a_M1_b,V,4.0,4.0,0.0,9,0.0,0.028505385,0.029815912,0.0,M1_a,M1_b,0.0419874982169958,0.0172601226739482,0.043046554462388,0.03555163195007638
329,329,hail,They hailed a friend.,They hailed a guest.,True,Polysemy,friend,guest,M2_a_M2_b,V,3.315789474,4.0,0.684210526,19,1.108183277,0.11702776,0.048453987,0.25423468,M2_a,M2_b,0.0092646253283436,0.0032117367312086,0.0190471451704491,0.052573019395357856
330,330,home,It was a summer home.,It was a funeral home.,False,Polysemy,summer,funeral,M1_a_M2_a,N,2.153846154,2.0,0.153846154,13,0.800640769,0.321417093,0.11115998,0.222057796,M1_a,M2_a,0.0089671262867703,0.0150815173746277,0.0042360573322423,0.06149138218012584
331,331,home,It was a summer home.,It was a nursing home.,False,Polysemy,summer,nursing,M1_a_M2_b,N,3.421052632,4.0,0.578947368,19,1.017392608,0.294550896,0.111939251,0.233405872,M1_a,M2_b,0.0191177301766199,0.0083119335492459,0.0239008992097478,0.0452508272610499
332,332,home,It was a childhood home.,It was a funeral home.,False,Polysemy,childhood,funeral,M1_b_M2_a,N,2.076923077,2.0,0.076923077,13,1.441153384,0.324015737,0.089763939,0.399704033,M1_b,M2_a,0.0166913702365415,0.0196331370111944,0.0129083712711071,0.05464223786522526
333,333,home,It was a childhood home.,It was a nursing home.,False,Polysemy,childhood,nursing,M1_b_M2_b,N,3.5,4.0,0.5,8,0.755928946,0.328268707,0.094116032,0.267261242,M1_b,M2_b,0.0343420143630803,0.0210644118712771,0.0402616031569912,0.12142183423376995
334,334,home,It was a summer home.,It was a childhood home.,True,Polysemy,summer,childhood,M1_a_M1_b,N,3.818181818,4.0,0.181818182,11,0.404519917,0.097551465,0.053443015,0.121967344,M1_a,M1_b,0.0116476370667989,0.0065948016687849,0.0138868916096269,0.0606584162669529
335,335,home,It was a funeral home.,It was a nursing home.,True,Polysemy,funeral,nursing,M2_a_M2_b,N,2.846153846,3.0,0.153846154,13,1.14354375,0.190919042,0.052004874,0.317161971,M2_a,M2_b,0.0180260094666631,0.0109561919771654,0.018328150882525,0.09188750517003774
336,336,intelligence,They had natural intelligence.,They had classified intelligence.,False,Polysemy,natural,classified,M1_a_M2_a,N,1.8,1.0,0.8,15,1.473576795,0.364275575,0.15520227,0.380475892,M1_a,M2_a,0.0661317760190867,0.0444638481445667,0.0931448639198093,0.1442360185962004
337,337,intelligence,They had natural intelligence.,They had military intelligence.,False,Polysemy,natural,military,M1_a_M2_b,N,3.333333333,4.0,0.666666667,9,0.866025404,0.334796607,0.092460513,0.288675135,M1_a,M2_b,0.050783522847976,0.036265305470533,0.0615328693913992,0.13812881715066516
338,338,intelligence,They had innate intelligence.,They had classified intelligence.,False,Polysemy,innate,classified,M1_b_M2_a,N,2.333333333,2.0,0.333333333,9,1.118033989,0.356527925,0.215245664,0.372677996,M1_b,M2_a,0.0414259329133606,0.0343402559211653,0.0516682963822736,0.13901950591946122
339,339,intelligence,They had innate intelligence.,They had military intelligence.,False,Polysemy,innate,military,M1_b_M2_b,N,3.3125,3.5,0.1875,16,0.793200269,0.343083978,0.154103637,0.198300067,M1_b,M2_b,0.0093553205022879,0.0022161747780075,0.0196229196615052,0.2357549649155969
340,340,intelligence,They had natural intelligence.,They had innate intelligence.,True,Polysemy,natural,innate,M1_a_M1_b,N,3.545454545,4.0,0.454545455,11,0.934198733,0.052037835,0.049465179,0.281671516,M1_a,M1_b,0.0417971217555819,0.0210826357670417,0.0629414047815118,0.132954813035301
341,341,intelligence,They had classified intelligence.,They had military intelligence.,True,Polysemy,classified,military,M2_a_M2_b,N,3.588235294,4.0,0.411764706,17,0.71228712,0.075024784,0.121954203,0.172755002,M2_a,M2_b,0.0441957672178916,0.0381797603988236,0.0529500715936686,0.09553098429067863
342,342,issue,It was a sensitive issue.,It was a weekly issue.,False,Polysemy,sensitive,weekly,M1_a_M2_a,N,0.8,0.0,0.8,10,1.316561177,0.488652408,0.088909268,0.4163332,M1_a,M2_a,0.0760467100072218,0.04156420675449,0.0921847487954112,0.12840038999094538
343,343,issue,It was a sensitive issue.,It was a special issue.,False,Polysemy,sensitive,special,M1_a_M2_b,N,3.444444444,4.0,0.555555556,9,1.013793755,0.307942808,0.068591475,0.337931252,M1_a,M2_b,0.0198956397530352,0.0209118737112705,0.0179053735291958,0.08530636953161319
344,344,issue,It was a political issue.,It was a weekly issue.,False,Polysemy,political,weekly,M1_b_M2_a,N,1.75,1.0,0.75,12,1.544785952,0.460301161,0.080926478,0.445941293,M1_b,M2_a,0.0849210081096558,0.0360687932223106,0.1010585702830999,0.12937594908661487
345,345,issue,It was a political issue.,It was a special issue.,False,Polysemy,political,special,M1_b_M2_b,N,2.235294118,2.0,0.235294118,17,1.521898969,0.342561364,0.074750662,0.369114718,M1_b,M2_b,0.035751110423728,0.0096072709359498,0.0313172530133939,0.21519074644717784
346,346,issue,It was a sensitive issue.,It was a political issue.,True,Polysemy,sensitive,political,M1_a_M1_b,N,3.8,4.0,0.2,15,0.560611911,0.088626802,0.034658849,0.144749373,M1_a,M1_b,0.0533315796001048,0.0425779456833333,0.0230229494227418,0.3478682117061447
347,347,issue,It was a weekly issue.,It was a special issue.,True,Polysemy,weekly,special,M2_a_M2_b,N,2.642857143,3.0,0.357142857,14,1.446860945,0.26971966,0.067211151,0.386689853,M2_a,M2_b,0.0420631339726773,0.0324839892329379,0.0474782675221959,0.07275686838659601
348,348,jam,It was a blackberry jam.,It was a traffic jam.,False,Homonymy,blackberry,traffic,M1_a_M2_a,N,0.071428571,0.0,0.071428571,14,0.267261242,0.442857265,0.108810067,0.071428571,M1_a,M2_a,0.3060139202040937,0.1525969265266795,0.3713900813345837,0.39992278061515496
349,349,jam,It was a blackberry jam.,It was a paper jam.,False,Homonymy,blackberry,paper,M1_a_M2_b,N,0.538461538,0.0,0.538461538,13,1.126601424,0.114704907,0.072253227,0.312463016,M1_a,M2_b,0.2237059344802953,0.2029457426202469,0.224050518954476,0.34133551597623313
350,350,jam,It was a peach jam.,It was a traffic jam.,False,Homonymy,peach,traffic,M1_b_M2_a,N,0.0,0.0,0.0,12,0.0,0.450755119,0.099556148,0.0,M1_b,M2_a,0.3375212554945078,0.1219383042224272,0.4276878162034686,0.4673641533617947
351,351,jam,It was a peach jam.,It was a paper jam.,False,Homonymy,peach,paper,M1_b_M2_b,N,0.066666667,0.0,0.066666667,15,0.25819889,0.154984951,0.054440141,0.066666667,M1_b,M2_b,0.2390379884323148,0.1591821537836664,0.270917486290008,0.3279709894587949
352,352,jam,It was a blackberry jam.,It was a peach jam.,True,Homonymy,blackberry,peach,M1_a_M1_b,N,4.0,4.0,0.0,13,0.0,0.106470287,0.013601124,0.0,M1_a,M1_b,0.0072455905889766,0.0063802841447133,0.0075584403966061,0.03898438007670568
353,353,jam,It was a traffic jam.,It was a paper jam.,True,Homonymy,traffic,paper,M2_a_M2_b,N,2.1,2.0,0.1,10,1.197219,0.395899713,0.070620716,0.37859389,M2_a,M2_b,0.0804153678229864,0.0937587813500484,0.0593675379794624,0.26583176901538397
354,354,key,It was a duplicate key.,It was a delete key.,False,Polysemy,duplicate,delete,M1_a_M2_a,N,1.076923077,1.0,0.076923077,13,1.441153384,0.084568501,0.069850564,0.399704033,M1_a,M2_a,0.0204280592066546,0.0225247368350313,0.0179399519658075,0.07637140119379626
355,355,key,It was a duplicate key.,It was a backspace key.,False,Polysemy,duplicate,backspace,M1_a_M2_b,N,0.454545455,0.0,0.454545455,11,0.820199532,0.138863146,0.048993409,0.247299464,M1_a,M2_b,0.0138969083566184,0.0056079723835494,0.0177028649704914,0.12156824226563101
356,356,key,It was a master key.,It was a delete key.,False,Polysemy,master,delete,M1_b_M2_a,N,0.75,0.0,0.75,12,1.215431087,0.100652397,0.116315901,0.350864733,M1_b,M2_a,0.0265552301133695,0.0071698284511501,0.034567306918921,0.17784041426181252
357,357,key,It was a master key.,It was a backspace key.,False,Polysemy,master,backspace,M1_b_M2_b,N,0.916666667,1.0,0.083333333,12,0.99620492,0.185944676,0.07235074,0.287579589,M1_b,M2_b,0.0398768768935132,0.0432864152637728,0.0372595134672401,0.33195372885271746
358,358,key,It was a duplicate key.,It was a master key.,True,Polysemy,duplicate,master,M1_a_M1_b,N,3.909090909,4.0,0.090909091,11,0.301511345,0.059563339,0.068055868,0.090909091,M1_a,M1_b,0.0329486299980075,0.0520942728194901,0.0210761311074478,0.1350724774728751
359,359,key,It was a delete key.,It was a backspace key.,True,Polysemy,delete,backspace,M2_a_M2_b,N,3.666666667,4.0,0.333333333,18,0.685994341,0.115159452,0.070094943,0.161690417,M2_a,M2_b,0.0083940238473239,0.0179446286409152,0.0036443493455918,0.09398304314290018
360,360,lamb,They liked the marinated lamb.,They liked the cute lamb.,False,Polysemy,marinated,cute,M1_a_M2_a,N,3.3,3.5,0.2,10,0.823272602,0.091305315,0.052619398,0.260341656,M1_a,M2_a,0.1832535108594318,0.1300550431624486,0.1918486685079218,0.3588804941320689
361,361,lamb,They liked the marinated lamb.,They liked the friendly lamb.,False,Polysemy,marinated,friendly,M1_a_M2_b,N,3.0,3.0,0.0,12,1.206045378,0.110114396,0.061512589,0.348155312,M1_a,M2_b,0.1918247375654248,0.1122315304758421,0.2043313436380873,0.34594439789408726
362,362,lamb,They liked the grilled lamb.,They liked the cute lamb.,False,Polysemy,grilled,cute,M1_b_M2_a,N,3.466666667,4.0,0.533333333,15,0.639940473,0.08867979,0.05507952,0.16523192,M1_b,M2_a,0.1390489924239215,0.1257752568009777,0.1260151444631825,0.2962379147667492
363,363,lamb,They liked the grilled lamb.,They liked the friendly lamb.,False,Polysemy,grilled,friendly,M1_b_M2_b,N,3.294117647,4.0,0.705882353,17,1.046703509,0.107629597,0.059822142,0.25386289,M1_b,M2_b,0.1546289115731052,0.1124616334430199,0.1467703955165845,0.28058489777817097
364,364,lamb,They liked the marinated lamb.,They liked the grilled lamb.,True,Polysemy,marinated,grilled,M1_a_M1_b,N,4.0,4.0,0.0,12,0.0,0.041544676,0.236713231,0.0,M1_a,M1_b,0.0397445289951832,0.0049803855204316,0.0417511317759141,0.0556385209878435
365,365,lamb,They liked the cute lamb.,They liked the friendly lamb.,True,Polysemy,cute,friendly,M2_a_M2_b,N,3.636363636,4.0,0.363636364,11,1.206045378,0.032332778,0.022594988,0.363636364,M2_a,M2_b,0.010028361048139,0.0029948014077726,0.0110728012167049,0.08578233865655138
366,366,lap,She lapped the milk.,She lapped the runners.,False,Homonymy,milk,runners,M1_a_M2_a,V,0.2,0.0,0.2,15,0.414039336,0.331312001,0.118968368,0.106904497,M1_a,M2_a,0.2508775254945989,0.2443324901410183,0.1552707668587746,
367,367,lap,She lapped the milk.,She lapped the competitors.,False,Homonymy,milk,competitors,M1_a_M2_b,V,0.333333333,0.0,0.333333333,12,0.492365964,0.412111938,0.140125692,0.142133811,M1_a,M2_b,0.2498654067889771,0.1589499977758446,0.2286931336985096,
368,368,lap,She lapped the water.,She lapped the runners.,False,Homonymy,water,runners,M1_b_M2_a,V,0.333333333,0.0,0.333333333,12,0.887625365,0.179503739,0.07594049,0.256235372,M1_b,M2_a,0.0943738437522349,0.0753505912225785,0.0976732771006556,
369,369,lap,She lapped the water.,She lapped the competitors.,False,Homonymy,water,competitors,M1_b_M2_b,V,0.5,0.5,0.0,10,0.527046277,0.295544863,0.102032185,0.166666667,M1_b,M2_b,0.0979959103163383,0.0415166327194171,0.1519449996827946,
370,370,lap,She lapped the milk.,She lapped the water.,True,Homonymy,milk,water,M1_a_M1_b,V,3.625,4.0,0.375,8,0.51754917,0.180359662,0.078547239,0.182981264,M1_a,M1_b,0.0856337796318335,0.0782980333891115,0.0491706838723398,0.10283000432757927
371,371,lap,She lapped the runners.,She lapped the competitors.,True,Homonymy,runners,competitors,M2_a_M2_b,V,3.45,4.0,0.55,20,0.998683344,0.108225286,0.041925013,0.223312384,M2_a,M2_b,0.0206027212619709,0.0109330412281649,0.0362054980713477,
372,372,load,She loaded the gun.,She loaded the truck.,False,Polysemy,gun,truck,M1_a_M2_a,V,2.142857143,2.0,0.142857143,7,1.069044968,0.25092721,0.067025781,0.404061018,M1_a,M2_a,0.0838516739422332,0.1029808504828008,0.0575122294787051,0.05970947452180808
373,373,load,She loaded the gun.,She loaded the van.,False,Polysemy,gun,van,M1_a_M2_b,V,2.466666667,2.0,0.466666667,15,1.125462868,0.221700847,0.069086552,0.290593263,M1_a,M2_b,0.0822128524956167,0.1452024623263794,0.0297887493101862,0.06650168873151086
374,374,load,She loaded the rifle.,She loaded the truck.,False,Polysemy,rifle,truck,M1_b_M2_a,V,2.538461538,2.0,0.538461538,13,0.967417922,0.205683231,0.083544791,0.268313456,M1_b,M2_a,0.0590906631955012,0.0597748826890269,0.0296533636030246,0.05446446742804323
375,375,load,She loaded the rifle.,She loaded the van.,False,Polysemy,rifle,van,M1_b_M2_b,V,2.5,2.5,0.0,14,0.759554525,0.178631902,0.084087253,0.202999486,M1_b,M2_b,0.0558813561715146,0.0884432479614358,0.0233583260393183,0.05843767346863771
376,376,load,She loaded the gun.,She loaded the rifle.,True,Polysemy,gun,rifle,M1_a_M1_b,V,4.0,4.0,0.0,14,0.0,0.046735942,0.031222999,0.0,M1_a,M1_b,0.0188158235759078,0.0160777492133694,0.0142322259943387,0.009346752833809813
377,377,load,She loaded the truck.,She loaded the van.,True,Polysemy,truck,van,M2_a_M2_b,V,4.0,4.0,0.0,14,0.0,0.035642982,0.01317215,0.0,M2_a,M2_b,0.0120801992038713,0.0071595687833515,0.0119567675192043,0.01091920826602577
378,378,lock,She had curly locks.,She had window locks.,False,Homonymy,curly,window,M1_a_M2_a,N,0.0,0.0,0.0,13,0.0,0.364491343,0.09430939,0.0,M1_a,M2_a,0.0913934420895776,0.1125871304510445,0.079485757776008,0.062013114161983296
379,379,lock,She had curly locks.,She had door locks.,False,Homonymy,curly,door,M1_a_M2_b,N,0.0,0.0,0.0,10,0.0,0.380106211,0.101951361,0.0,M1_a,M2_b,0.2050563056860636,0.4025724313848801,0.1129091626655521,0.08796793461564212
380,380,lock,She had brown locks.,She had window locks.,False,Homonymy,brown,window,M1_b_M2_a,N,0.210526316,0.0,0.210526316,19,0.535303379,0.375346899,0.067510068,0.122807018,M1_b,M2_a,0.0945615727866679,0.1821871216524679,0.0494326902472515,0.10170516019213949
381,381,lock,She had brown locks.,She had door locks.,False,Homonymy,brown,door,M1_b_M2_b,N,0.333333333,0.0,0.333333333,12,0.651338947,0.380734086,0.070536137,0.188025358,M1_b,M2_b,0.2073810576861141,0.502038074841151,0.0812972639601242,0.24514702835589453
382,382,lock,She had curly locks.,She had brown locks.,True,Homonymy,curly,brown,M1_a_M1_b,N,3.785714286,4.0,0.214285714,14,0.578934224,0.049814999,0.032923996,0.15472668,M1_a,M1_b,0.0094716971729517,0.0103693206561219,0.0088850133721953,0.20444804003160777
383,383,lock,She had window locks.,She had door locks.,True,Homonymy,window,door,M2_a_M2_b,N,3.555555556,4.0,0.444444444,9,0.726483157,0.060202837,0.021203756,0.242161052,M2_a,M2_b,0.0617559868212636,0.117937845332555,0.031484750810042,0.06974534185657177
384,384,lunch,They liked the hot lunch.,They liked the afternoon lunch.,False,Polysemy,hot,afternoon,M1_a_M2_a,N,3.785714286,4.0,0.214285714,14,0.425815314,0.073074341,0.053751588,0.11380393,M1_a,M2_a,0.0139884387134241,0.0284936212807239,0.0024166075142167,0.200313332588005
385,385,lunch,They liked the hot lunch.,They liked the women's lunch.,False,Polysemy,hot,women,M1_a_M2_b,N,3.388888889,4.0,0.611111111,18,1.036900863,0.468395352,0.04511404,0.244399877,M1_a,M2_b,0.0132153579119458,0.0144266812066256,0.00745251636924,
386,386,lunch,They liked the sandwich lunch.,They liked the afternoon lunch.,False,Polysemy,sandwich,afternoon,M1_b_M2_a,N,3.857142857,4.0,0.142857143,7,0.377964473,0.132222176,0.034859002,0.142857143,M1_b,M2_a,0.0116324120848976,0.0216959629800105,0.0043654661443974,0.2695308054438522
387,387,lunch,They liked the sandwich lunch.,They liked the women's lunch.,False,Polysemy,sandwich,women,M1_b_M2_b,N,3.583333333,4.0,0.416666667,12,0.792961461,0.470807552,0.033152342,0.228908257,M1_b,M2_b,0.0064431975588257,0.0063841129300411,0.0064722156705824,
388,388,lunch,They liked the hot lunch.,They liked the sandwich lunch.,True,Polysemy,hot,sandwich,M1_a_M1_b,N,3.933333333,4.0,0.066666667,15,0.25819889,0.127897918,0.032467186,0.066666667,M1_a,M1_b,0.0084480536655531,0.0096661225089311,0.0029400401208393,0.17403305874905783
389,389,lunch,They liked the afternoon lunch.,They liked the women's lunch.,True,Polysemy,afternoon,women,M2_a_M2_b,N,4.0,4.0,0.0,11,0.0,0.46317637,0.055760741,0.0,M2_a,M2_b,0.0162569981830023,0.0322623823555092,0.0052700100139396,
390,390,market,He liked the flea market.,He liked the housing market.,False,Polysemy,flea,housing,M1_a_M2_a,N,2.555555556,3.0,0.444444444,9,0.881917104,0.20639205,0.126381278,0.293972368,M1_a,M2_a,0.0500617246810229,0.0423646294777767,0.0521624137138968,0.09402731517175
391,391,market,He liked the flea market.,He liked the stock market.,False,Polysemy,flea,stock,M1_a_M2_b,N,2.285714286,2.5,0.214285714,14,1.437335753,0.310365856,0.132387996,0.384144138,M1_a,M2_b,0.1083624265914003,0.1098405548940864,0.0940130302327107,0.2256562479232237
392,392,market,He liked the fish market.,He liked the housing market.,False,Polysemy,fish,housing,M1_b_M2_a,N,2.263157895,2.0,0.263157895,19,1.484815936,0.179006577,0.119191766,0.340640138,M1_b,M2_a,0.0441395060628692,0.0281999276931231,0.0518227517361015,0.19986238375901766
393,393,market,He liked the fish market.,He liked the stock market.,False,Polysemy,fish,stock,M1_b_M2_b,N,1.9,2.0,0.1,10,1.286683938,0.278942943,0.124048412,0.406885187,M1_b,M2_b,0.1193715701319567,0.0734978577301027,0.132991407881894,0.20735598075904627
394,394,market,He liked the flea market.,He liked the fish market.,True,Polysemy,flea,fish,M1_a_M1_b,N,3.923076923,4.0,0.076923077,13,0.277350098,0.097855568,0.052541792,0.076923077,M1_a,M1_b,0.0261356139917366,0.0237298665741336,0.0267254225654964,0.29043040216308535
395,395,market,He liked the housing market.,He liked the stock market.,True,Polysemy,housing,stock,M2_a_M2_b,N,3.083333333,3.0,0.083333333,12,1.164500153,0.230547428,0.082978725,0.336162238,M2_a,M2_b,0.0829925096368198,0.0299111732341815,0.0939957483129791,0.059658111085983956
396,396,match,It was a lit match.,It was a soccer match.,False,Homonymy,lit,soccer,M1_a_M2_a,N,0.111111111,0.0,0.111111111,9,0.333333333,0.462172866,0.06049633,0.111111111,M1_a,M2_a,0.1606566873443664,0.2316837369663239,0.080962791525612,0.22513238568979177
397,397,match,It was a lit match.,It was a tennis match.,False,Homonymy,lit,tennis,M1_a_M2_b,N,0.0,0.0,0.0,9,0.0,0.469395101,0.078830719,0.0,M1_a,M2_b,0.2524517097403018,0.088293089907536,0.1444087005927761,0.15486638555622767
398,398,match,It was a burning match.,It was a soccer match.,False,Homonymy,burning,soccer,M1_b_M2_a,N,0.3125,0.0,0.3125,16,0.793200269,0.468630493,0.067629695,0.198300067,M1_b,M2_a,0.1246712067798424,0.1689614830927387,0.0510440954302912,0.3025215234564953
399,399,match,It was a burning match.,It was a tennis match.,False,Homonymy,burning,tennis,M1_b_M2_b,N,0.555555556,0.0,0.555555556,18,1.1490263,0.500597209,0.080270708,0.270828096,M1_b,M2_b,0.2249196721748431,0.0710294602114074,0.1015711408029387,0.23996683444642364
