word,sentence1,sentence2,same,ambiguity_type,disambiguating_word1,disambiguating_word2,version,Class,mean_relatedness,median_relatedness,diff,count,sd_relatedness,distance_bert,distance_elmo,se_relatedness,v1,v2,sensorimotor_distance,action_distance,perceptual_distance
intelligence,They had natural intelligence.,They had innate intelligence.,TRUE,Polysemy,natural,innate,M1_a_M1_b,N,3.545454545,4,0.454545455,11,0.934198733,0.052037835,0.049465179,0.281671516,M1_a,M1_b,0.041797122,0.021082635767041724,0.062941405
intelligence,They had classified intelligence.,They had military intelligence.,TRUE,Polysemy,classified,military,M2_a_M2_b,N,3.588235294,4,0.411764706,17,0.71228712,0.075024784,0.121954203,0.172755002,M2_a,M2_b,0.044195767217891646,0.03817976,0.052950072
issue,It was a sensitive issue.,It was a weekly issue.,FALSE,Polysemy,sensitive,weekly,M1_a_M2_a,N,0.8,0,0.8,10,1.316561177,0.488652408,0.088909268,0.4163332,M1_a,M2_a,0.07604671,0.041564207,0.092184749
issue,It was a sensitive issue.,It was a special issue.,FALSE,Polysemy,sensitive,special,M1_a_M2_b,N,3.444444444,4,0.555555556,9,1.013793755,0.307942808,0.068591475,0.337931252,M1_a,M2_b,0.01989564,0.020911873711270568,0.017905373529195856
issue,It was a political issue.,It was a weekly issue.,FALSE,Polysemy,political,weekly,M1_b_M2_a,N,1.75,1,0.75,12,1.544785952,0.460301161,0.080926478,0.445941293,M1_b,M2_a,0.084921008,0.036068793,0.10105857028309995
issue,It was a political issue.,It was a special issue.,FALSE,Polysemy,political,special,M1_b_M2_b,N,2.235294118,2,0.235294118,17,1.521898969,0.342561364,0.074750662,0.369114718,M1_b,M2_b,0.03575111,0.009607271,0.031317253
issue,It was a sensitive issue.,It was a political issue.,TRUE,Polysemy,sensitive,political,M1_a_M1_b,N,3.8,4,0.2,15,0.560611911,0.088626802,0.034658849,0.144749373,M1_a,M1_b,0.05333158,0.042577945683333396,0.023022949422741856
issue,It was a weekly issue.,It was a special issue.,TRUE,Polysemy,weekly,special,M2_a_M2_b,N,2.642857143,3,0.357142857,14,1.446860945,0.26971966,0.067211151,0.386689853,M2_a,M2_b,0.042063134,0.032483989,0.047478268
jam,It was a blackberry jam.,It was a traffic jam.,FALSE,Homonymy,blackberry,traffic,M1_a_M2_a,N,0.071428571,0,0.071428571,14,0.267261242,0.442857265,0.108810067,0.071428571,M1_a,M2_a,0.3060139202040937,0.15259692652667955,0.37139008133458373
jam,It was a blackberry jam.,It was a paper jam.,FALSE,Homonymy,blackberry,paper,M1_a_M2_b,N,0.538461538,0,0.538461538,13,1.126601424,0.114704907,0.072253227,0.312463016,M1_a,M2_b,0.2237059344802953,0.2029457426202469,0.22405051895447603
jam,It was a peach jam.,It was a traffic jam.,FALSE,Homonymy,peach,traffic,M1_b_M2_a,N,0,0,0,12,0,0.450755119,0.099556148,0,M1_b,M2_a,0.33752125549450784,0.12193830422242724,0.42768781620346863
jam,It was a peach jam.,It was a paper jam.,FALSE,Homonymy,peach,paper,M1_b_M2_b,N,0.066666667,0,0.066666667,15,0.25819889,0.154984951,0.054440141,0.066666667,M1_b,M2_b,0.23903798843231483,0.1591821537836664,0.270917486
jam,It was a blackberry jam.,It was a peach jam.,TRUE,Homonymy,blackberry,peach,M1_a_M1_b,N,4,4,0,13,0,0.106470287,0.013601124,0,M1_a,M1_b,0.007245591,0.006380284,0.00755844
jam,It was a traffic jam.,It was a paper jam.,TRUE,Homonymy,traffic,paper,M2_a_M2_b,N,2.1,2,0.1,10,1.197219,0.395899713,0.070620716,0.37859389,M2_a,M2_b,0.080415368,0.093758781,0.059367538
key,It was a duplicate key.,It was a delete key.,FALSE,Polysemy,duplicate,delete,M1_a_M2_a,N,1.076923077,1,0.076923077,13,1.441153384,0.084568501,0.069850564,0.399704033,M1_a,M2_a,0.020428059206654692,0.022524737,0.017939951965807555
key,It was a duplicate key.,It was a backspace key.,FALSE,Polysemy,duplicate,backspace,M1_a_M2_b,N,0.454545455,0,0.454545455,11,0.820199532,0.138863146,0.048993409,0.247299464,M1_a,M2_b,0.013896908356618498,0.005607972,0.017702865
key,It was a master key.,It was a delete key.,FALSE,Polysemy,master,delete,M1_b_M2_a,N,0.75,0,0.75,12,1.215431087,0.100652397,0.116315901,0.350864733,M1_b,M2_a,0.026555230113369577,0.007169828,0.034567307
key,It was a master key.,It was a backspace key.,FALSE,Polysemy,master,backspace,M1_b_M2_b,N,0.916666667,1,0.083333333,12,0.99620492,0.185944676,0.07235074,0.287579589,M1_b,M2_b,0.039876877,0.043286415,0.037259513
key,It was a duplicate key.,It was a master key.,TRUE,Polysemy,duplicate,master,M1_a_M1_b,N,3.909090909,4,0.090909091,11,0.301511345,0.059563339,0.068055868,0.090909091,M1_a,M1_b,0.03294863,0.052094272819490195,0.021076131107447882
key,It was a delete key.,It was a backspace key.,TRUE,Polysemy,delete,backspace,M2_a_M2_b,N,3.666666667,4,0.333333333,18,0.685994341,0.115159452,0.070094943,0.161690417,M2_a,M2_b,0.008394024,0.017944628640915283,0.003644349
lamb,They liked the marinated lamb.,They liked the cute lamb.,FALSE,Polysemy,marinated,cute,M1_a_M2_a,N,3.3,3.5,0.2,10,0.823272602,0.091305315,0.052619398,0.260341656,M1_a,M2_a,0.18325351085943187,0.13005504316244865,0.19184866850792182
lamb,They liked the marinated lamb.,They liked the friendly lamb.,FALSE,Polysemy,marinated,friendly,M1_a_M2_b,N,3,3,0,12,1.206045378,0.110114396,0.061512589,0.348155312,M1_a,M2_b,0.19182473756542484,0.11223153047584211,0.20433134363808736
lamb,They liked the grilled lamb.,They liked the cute lamb.,FALSE,Polysemy,grilled,cute,M1_b_M2_a,N,3.466666667,4,0.533333333,15,0.639940473,0.08867979,0.05507952,0.16523192,M1_b,M2_a,0.13904899242392155,0.12577525680097779,0.12601514446318252
lamb,They liked the grilled lamb.,They liked the friendly lamb.,FALSE,Polysemy,grilled,friendly,M1_b_M2_b,N,3.294117647,4,0.705882353,17,1.046703509,0.107629597,0.059822142,0.25386289,M1_b,M2_b,0.1546289115731052,0.11246163344301996,0.14677039551658455
lamb,They liked the marinated lamb.,They liked the grilled lamb.,TRUE,Polysemy,marinated,grilled,M1_a_M1_b,N,4,4,0,12,0,0.041544676,0.236713231,0,M1_a,M1_b,0.039744528995183215,0.004980386,0.041751132
lamb,They liked the cute lamb.,They liked the friendly lamb.,TRUE,Polysemy,cute,friendly,M2_a_M2_b,N,3.636363636,4,0.363636364,11,1.206045378,0.032332778,0.022594988,0.363636364,M2_a,M2_b,0.010028361,0.002994801,0.011072801216704953
lap,She lapped the milk.,She lapped the runners.,FALSE,Homonymy,milk,runners,M1_a_M2_a,V,0.2,0,0.2,15,0.414039336,0.331312001,0.118968368,0.106904497,M1_a,M2_a,0.25087752549459896,0.24433249014101832,0.1552707668587746
lap,She lapped the milk.,She lapped the competitors.,FALSE,Homonymy,milk,competitors,M1_a_M2_b,V,0.333333333,0,0.333333333,12,0.492365964,0.412111938,0.140125692,0.142133811,M1_a,M2_b,0.24986540678897717,0.15894999777584462,0.22869313369850963
lap,She lapped the water.,She lapped the runners.,FALSE,Homonymy,water,runners,M1_b_M2_a,V,0.333333333,0,0.333333333,12,0.887625365,0.179503739,0.07594049,0.256235372,M1_b,M2_a,0.094373844,0.075350591,0.097673277
lap,She lapped the water.,She lapped the competitors.,FALSE,Homonymy,water,competitors,M1_b_M2_b,V,0.5,0.5,0,10,0.527046277,0.295544863,0.102032185,0.166666667,M1_b,M2_b,0.09799591,0.041516633,0.15194499968279462
lap,She lapped the milk.,She lapped the water.,TRUE,Homonymy,milk,water,M1_a_M1_b,V,3.625,4,0.375,8,0.51754917,0.180359662,0.078547239,0.182981264,M1_a,M1_b,0.08563378,0.078298033,0.049170683872339804
lap,She lapped the runners.,She lapped the competitors.,TRUE,Homonymy,runners,competitors,M2_a_M2_b,V,3.45,4,0.55,20,0.998683344,0.108225286,0.041925013,0.223312384,M2_a,M2_b,0.020602721261970935,0.010933041228164964,0.036205498071347764
load,She loaded the gun.,She loaded the truck.,FALSE,Polysemy,gun,truck,M1_a_M2_a,V,2.142857143,2,0.142857143,7,1.069044968,0.25092721,0.067025781,0.404061018,M1_a,M2_a,0.083851674,0.10298085048280081,0.057512229
load,She loaded the gun.,She loaded the van.,FALSE,Polysemy,gun,van,M1_a_M2_b,V,2.466666667,2,0.466666667,15,1.125462868,0.221700847,0.069086552,0.290593263,M1_a,M2_b,0.082212852,0.14520246232637946,0.029788749
load,She loaded the rifle.,She loaded the truck.,FALSE,Polysemy,rifle,truck,M1_b_M2_a,V,2.538461538,2,0.538461538,13,0.967417922,0.205683231,0.083544791,0.268313456,M1_b,M2_a,0.059090663,0.059774882689026976,0.029653364
load,She loaded the rifle.,She loaded the van.,FALSE,Polysemy,rifle,van,M1_b_M2_b,V,2.5,2.5,0,14,0.759554525,0.178631902,0.084087253,0.202999486,M1_b,M2_b,0.055881356171514684,0.088443248,0.023358326
load,She loaded the gun.,She loaded the rifle.,TRUE,Polysemy,gun,rifle,M1_a_M1_b,V,4,4,0,14,0,0.046735942,0.031222999,0,M1_a,M1_b,0.018815824,0.016077749213369463,0.014232226
load,She loaded the truck.,She loaded the van.,TRUE,Polysemy,truck,van,M2_a_M2_b,V,4,4,0,14,0,0.035642982,0.01317215,0,M2_a,M2_b,0.012080199203871378,0.007159569,0.011956767519204381
lock,She had curly locks.,She had window locks.,FALSE,Homonymy,curly,window,M1_a_M2_a,N,0,0,0,13,0,0.364491343,0.09430939,0,M1_a,M2_a,0.091393442,0.11258713045104451,0.079485758
lock,She had curly locks.,She had door locks.,FALSE,Homonymy,curly,door,M1_a_M2_b,N,0,0,0,10,0,0.380106211,0.101951361,0,M1_a,M2_b,0.2050563056860636,0.4025724313848801,0.11290916266555218
lock,She had brown locks.,She had window locks.,FALSE,Homonymy,brown,window,M1_b_M2_a,N,0.210526316,0,0.210526316,19,0.535303379,0.375346899,0.067510068,0.122807018,M1_b,M2_a,0.094561573,0.18218712165246798,0.04943269
lock,She had brown locks.,She had door locks.,FALSE,Homonymy,brown,door,M1_b_M2_b,N,0.333333333,0,0.333333333,12,0.651338947,0.380734086,0.070536137,0.188025358,M1_b,M2_b,0.20738105768611415,0.502038075,0.081297264
lock,She had curly locks.,She had brown locks.,TRUE,Homonymy,curly,brown,M1_a_M1_b,N,3.785714286,4,0.214285714,14,0.578934224,0.049814999,0.032923996,0.15472668,M1_a,M1_b,0.009471697,0.010369321,0.008885013
lock,She had window locks.,She had door locks.,TRUE,Homonymy,window,door,M2_a_M2_b,N,3.555555556,4,0.444444444,9,0.726483157,0.060202837,0.021203756,0.242161052,M2_a,M2_b,0.061755987,0.11793784533255502,0.031484750810042095
lunch,They liked the hot lunch.,They liked the afternoon lunch.,FALSE,Polysemy,hot,afternoon,M1_a_M2_a,N,3.785714286,4,0.214285714,14,0.425815314,0.073074341,0.053751588,0.11380393,M1_a,M2_a,0.013988438713424145,0.028493621,0.002416608
lunch,They liked the hot lunch.,They liked the women's lunch.,FALSE,Polysemy,hot,women,M1_a_M2_b,N,3.388888889,4,0.611111111,18,1.036900863,0.468395352,0.04511404,0.244399877,M1_a,M2_b,0.013215357911945835,0.014426681206625602,0.007452516
lunch,They liked the sandwich lunch.,They liked the afternoon lunch.,FALSE,Polysemy,sandwich,afternoon,M1_b_M2_a,N,3.857142857,4,0.142857143,7,0.377964473,0.132222176,0.034859002,0.142857143,M1_b,M2_a,0.011632412084897625,0.021695963,0.004365466
lunch,They liked the sandwich lunch.,They liked the women's lunch.,FALSE,Polysemy,sandwich,women,M1_b_M2_b,N,3.583333333,4,0.416666667,12,0.792961461,0.470807552,0.033152342,0.228908257,M1_b,M2_b,0.006443198,0.006384113,0.006472216
lunch,They liked the hot lunch.,They liked the sandwich lunch.,TRUE,Polysemy,hot,sandwich,M1_a_M1_b,N,3.933333333,4,0.066666667,15,0.25819889,0.127897918,0.032467186,0.066666667,M1_a,M1_b,0.008448054,0.009666123,0.00294004
lunch,They liked the afternoon lunch.,They liked the women's lunch.,TRUE,Polysemy,afternoon,women,M2_a_M2_b,N,4,4,0,11,0,0.46317637,0.055760741,0,M2_a,M2_b,0.016256998183002302,0.032262382,0.00527001
market,He liked the flea market.,He liked the housing market.,FALSE,Polysemy,flea,housing,M1_a_M2_a,N,2.555555556,3,0.444444444,9,0.881917104,0.20639205,0.126381278,0.293972368,M1_a,M2_a,0.050061725,0.042364629,0.052162414
market,He liked the flea market.,He liked the stock market.,FALSE,Polysemy,flea,stock,M1_a_M2_b,N,2.285714286,2.5,0.214285714,14,1.437335753,0.310365856,0.132387996,0.384144138,M1_a,M2_b,0.10836242659140038,0.1098405548940864,0.09401303
market,He liked the fish market.,He liked the housing market.,FALSE,Polysemy,fish,housing,M1_b_M2_a,N,2.263157895,2,0.263157895,19,1.484815936,0.179006577,0.119191766,0.340640138,M1_b,M2_a,0.044139506062869205,0.028199927693123183,0.051822752
market,He liked the fish market.,He liked the stock market.,FALSE,Polysemy,fish,stock,M1_b_M2_b,N,1.9,2,0.1,10,1.286683938,0.278942943,0.124048412,0.406885187,M1_b,M2_b,0.11937157013195676,0.073497858,0.132991408
market,He liked the flea market.,He liked the fish market.,TRUE,Polysemy,flea,fish,M1_a_M1_b,N,3.923076923,4,0.076923077,13,0.277350098,0.097855568,0.052541792,0.076923077,M1_a,M1_b,0.026135613991736695,0.023729866574133673,0.026725423
market,He liked the housing market.,He liked the stock market.,TRUE,Polysemy,housing,stock,M2_a_M2_b,N,3.083333333,3,0.083333333,12,1.164500153,0.230547428,0.082978725,0.336162238,M2_a,M2_b,0.08299251,0.029911173234181576,0.093995748
match,It was a lit match.,It was a soccer match.,FALSE,Homonymy,lit,soccer,M1_a_M2_a,N,0.111111111,0,0.111111111,9,0.333333333,0.462172866,0.06049633,0.111111111,M1_a,M2_a,0.16065668734436644,0.23168373696632394,0.080962792
match,It was a lit match.,It was a tennis match.,FALSE,Homonymy,lit,tennis,M1_a_M2_b,N,0,0,0,9,0,0.469395101,0.078830719,0,M1_a,M2_b,0.25245170974030184,0.08829309,0.1444087005927761
match,It was a burning match.,It was a soccer match.,FALSE,Homonymy,burning,soccer,M1_b_M2_a,N,0.3125,0,0.3125,16,0.793200269,0.468630493,0.067629695,0.198300067,M1_b,M2_a,0.12467120677984245,0.16896148309273873,0.051044095
match,It was a burning match.,It was a tennis match.,FALSE,Homonymy,burning,tennis,M1_b_M2_b,N,0.555555556,0,0.555555556,18,1.1490263,0.500597209,0.080270708,0.270828096,M1_b,M2_b,0.2249196721748431,0.07102946,0.10157114080293872
match,It was a lit match.,It was a burning match.,TRUE,Homonymy,lit,burning,M1_a_M1_b,N,4,4,0,10,0,0.091742992,0.035631716,0,M1_a,M1_b,0.009471045,0.015530561519667363,0.008452346
match,It was a soccer match.,It was a tennis match.,TRUE,Homonymy,soccer,tennis,M2_a_M2_b,N,3.666666667,4,0.333333333,15,1.046536237,0.156254768,0.045688748,0.270214494,M2_a,M2_b,0.059746958000239436,0.048155818,0.013105012
medicine,It was cough medicine.,It was orthopedic medicine.,FALSE,Polysemy,cough,orthopedic,M1_a_M2_a,N,2.666666667,3,0.333333333,15,1.112697281,0.246646047,0.076702595,0.287297202,M1_a,M2_a,0.028998364880749028,0.006079105,0.034032805
medicine,It was cough medicine.,It was veterinary medicine.,FALSE,Polysemy,cough,veterinary,M1_a_M2_b,N,2.444444444,2,0.444444444,9,1.424000624,0.290193081,0.069652915,0.474666875,M1_a,M2_b,0.03580902,0.021199784,0.040643368
medicine,It was prescription medicine.,It was orthopedic medicine.,FALSE,Polysemy,prescription,orthopedic,M1_b_M2_a,N,3.222222222,4,0.777777778,9,1.092906421,0.252791405,0.073477268,0.36430214,M1_b,M2_a,0.018655050081771152,0.00900198,0.005697784
medicine,It was prescription medicine.,It was veterinary medicine.,FALSE,Polysemy,prescription,veterinary,M1_b_M2_b,N,3.5,4,0.5,10,1.08012345,0.270864844,0.065626502,0.341565026,M1_b,M2_b,0.010341904,0.009634327,0.007961798
medicine,It was cough medicine.,It was prescription medicine.,TRUE,Polysemy,cough,prescription,M1_a_M1_b,N,3.5625,4,0.4375,16,1.093541647,0.135519445,0.045588255,0.273385412,M1_a,M1_b,0.011443348178134749,0.003791863,0.016779066016376243
medicine,It was orthopedic medicine.,It was veterinary medicine.,TRUE,Polysemy,orthopedic,veterinary,M2_a_M2_b,N,3.833333333,4,0.166666667,18,0.514495755,0.184719861,0.040844679,0.121267813,M2_a,M2_b,0.037876093,0.019375153312100934,0.013427464442097414
message,There was a phone message.,There was an urgent message.,FALSE,Polysemy,phone,urgent,M1_a_M2_a,N,3.5,3.5,0,10,0.527046277,0.155624568,0.098115146,0.166666667,M1_a,M2_a,0.048651021631338054,0.021990115,0.058819389
message,There was a phone message.,There was a clear message.,FALSE,Polysemy,phone,clear,M1_a_M2_b,N,2.125,2.5,0.375,8,0.991031209,0.307215214,0.135635555,0.350382444,M1_a,M2_b,0.044992517,0.035898374,0.030216393717941825
message,There was a computer message.,There was an urgent message.,FALSE,Polysemy,computer,urgent,M1_b_M2_a,N,3,3,0,15,1.133893419,0.132769883,0.115331888,0.292770022,M1_b,M2_a,0.054100121,0.034156918,0.055734305
message,There was a computer message.,There was a clear message.,FALSE,Polysemy,computer,clear,M1_b_M2_b,N,2.8125,3,0.1875,16,1.046820583,0.257606506,0.148432255,0.261705146,M1_b,M2_b,0.048393964,0.038814594394851576,0.029573200217469564
message,There was a phone message.,There was a computer message.,TRUE,Polysemy,phone,computer,M1_a_M1_b,N,3.727272727,4,0.272727273,11,0.646669791,0.093497396,0.052448511,0.194978278,M1_a,M1_b,0.049848667,0.010914754940877458,0.072857597
message,There was an urgent message.,There was a clear message.,TRUE,Polysemy,urgent,clear,M2_a_M2_b,N,3.705882353,4,0.294117647,17,0.587867532,0.172176361,0.040417314,0.142578819,M2_a,M2_b,0.015551480786954563,0.00621119,0.023085931179231856
mold,It was a fungal mold.,It was a rubber mold.,FALSE,Homonymy,fungal,rubber,M1_a_M2_a,N,0.133333333,0,0.133333333,15,0.351865775,0.203066468,0.105068564,0.090851353,M1_a,M2_a,0.0850406,0.11863867663286398,0.065468754
mold,It was a fungal mold.,It was a clay mold.,FALSE,Homonymy,fungal,clay,M1_a_M2_b,N,0.916666667,0.5,0.416666667,12,1.240112409,0.170827806,0.093459785,0.357989617,M1_a,M2_b,0.10951481952824149,0.20131518738508558,0.095534875
mold,It was a harmful mold.,It was a rubber mold.,FALSE,Homonymy,harmful,rubber,M1_b_M2_a,N,0.111111111,0,0.111111111,9,0.333333333,0.219214261,0.11547327,0.111111111,M1_b,M2_a,0.06496066,0.12353693261910514,0.051112479
mold,It was a harmful mold.,It was a clay mold.,FALSE,Homonymy,harmful,clay,M1_b_M2_b,N,0.357142857,0,0.357142857,14,0.497245158,0.185368598,0.108413815,0.132894358,M1_b,M2_b,0.074343503,0.2226682863592977,0.047792721
mold,It was a fungal mold.,It was a harmful mold.,TRUE,Homonymy,fungal,harmful,M1_a_M1_b,N,3.0625,3.5,0.4375,16,1.236594787,0.115669966,0.068282306,0.309148697,M1_a,M1_b,0.066010421,0.022136392415685435,0.063964762
mold,It was a rubber mold.,It was a clay mold.,TRUE,Homonymy,rubber,clay,M2_a_M2_b,N,3.727272727,4,0.272727273,11,0.646669791,0.137601793,0.037674487,0.194978278,M2_a,M2_b,0.018433577,0.044440434,0.009042828
mole,She saw the cancerous mole.,She saw the cute mole.,FALSE,Homonymy,cancerous,cute,M1_a_M2_a,N,0.153846154,0,0.153846154,13,0.554700196,0.121985972,0.089485586,0.153846154,M1_a,M2_a,0.036183302,0.054735357,0.0212175
mole,She saw the cancerous mole.,She saw the fast mole.,FALSE,Homonymy,cancerous,fast,M1_a_M2_b,N,0.166666667,0,0.166666667,12,0.389249472,0.16255635,0.091338396,0.112366644,M1_a,M2_b,0.11482351943679381,0.032805371,0.13707288132638873
mole,She saw the raised mole.,She saw the cute mole.,FALSE,Homonymy,raised,cute,M1_b_M2_a,N,0.625,0,0.625,8,1.407885953,0.136322439,0.087554216,0.497762852,M1_b,M2_a,0.049694034,0.083739334,0.030782423
mole,She saw the raised mole.,She saw the fast mole.,FALSE,Homonymy,raised,fast,M1_b_M2_b,N,1.15,1,0.15,20,1.386969434,0.133527815,0.073733807,0.310135794,M1_b,M2_b,0.09741692,0.014182318675625916,0.125831892
mole,She saw the cancerous mole.,She saw the raised mole.,TRUE,Homonymy,cancerous,raised,M1_a_M1_b,N,2.375,3.5,1.125,8,1.995530721,0.084662199,0.096459329,0.705526652,M1_a,M1_b,0.038914781,0.040757319562398586,0.019857105
mole,She saw the cute mole.,She saw the fast mole.,TRUE,Homonymy,cute,fast,M2_a_M2_b,N,2.375,2,0.375,16,1.586400538,0.171923518,0.074075401,0.396600134,M2_a,M2_b,0.067154673,0.049696913,0.069378219
movement,He liked the rhythmic movement.,He liked the feminist movement.,FALSE,Polysemy,rhythmic,feminist,M1_a_M2_a,N,0.846153846,1,0.153846154,13,0.898717034,0.418435395,0.12679708,0.249259258,M1_a,M2_a,0.045585232625754535,0.030407715,0.053196355
movement,He liked the rhythmic movement.,He liked the civil-rights movement.,FALSE,Polysemy,rhythmic,civil-rights,M1_a_M2_b,N,0.538461538,0,0.538461538,13,0.967417922,0.619402647,0.100257814,0.268313456,M1_a,M2_b,0.038055676,0.013970351947065418,0.033915518
movement,He liked the graceful movement.,He liked the feminist movement.,FALSE,Polysemy,graceful,feminist,M1_b_M2_a,N,1.428571429,1.5,0.071428571,14,1.157868447,0.419799209,0.159288824,0.309453359,M1_b,M2_a,0.041541116,0.036116713,0.05018212
movement,He liked the graceful movement.,He liked the civil-rights movement.,FALSE,Polysemy,graceful,civil-rights,M1_b_M2_b,N,0.833333333,1,0.166666667,12,0.937436867,0.664320558,0.112012863,0.270614714,M1_b,M2_b,0.029277563789097627,0.020493400284075425,0.031971828
movement,He liked the rhythmic movement.,He liked the graceful movement.,TRUE,Polysemy,rhythmic,graceful,M1_a_M1_b,N,3.384615385,4,0.615384615,13,0.869718493,0.108740687,0.034734726,0.241216509,M1_a,M1_b,0.011739459326647994,0.002886431,0.020062270544962013
movement,He liked the feminist movement.,He liked the civil-rights movement.,TRUE,Polysemy,feminist,civil-rights,M2_a_M2_b,N,4,4,0,12,0,0.518557727,0.067665219,0,M2_a,M2_b,0.031304423,0.044000591633948205,0.00579676
newspaper,It was a national newspaper.,It was a faded newspaper.,FALSE,Polysemy,national,faded,M1_a_M2_a,N,3.9,4,0.1,10,0.316227766,0.234838784,0.085758209,0.1,M1_a,M2_a,0.014601675030962324,0.003865637,0.011822828459399082
newspaper,It was a national newspaper.,It was a shredded newspaper.,FALSE,Polysemy,national,shredded,M1_a_M2_b,N,3.647058824,4,0.352941176,17,0.785905248,0.256969929,0.093657017,0.190610021,M1_a,M2_b,0.021815779330846552,0.012983343974750317,0.014611903853451458
newspaper,It was a daily newspaper.,It was a faded newspaper.,FALSE,Polysemy,daily,faded,M1_b_M2_a,N,4,4,0,10,0,0.152527511,0.073273778,0,M1_b,M2_a,0.004639414,0.001085117,0.003632082
newspaper,It was a daily newspaper.,It was a shredded newspaper.,FALSE,Polysemy,daily,shredded,M1_b_M2_b,N,3.777777778,4,0.222222222,18,0.732084498,0.257240891,0.085551262,0.172553971,M1_b,M2_b,0.042369910471996786,0.010811327,0.035135285918527104
newspaper,It was a national newspaper.,It was a daily newspaper.,TRUE,Polysemy,national,daily,M1_a_M1_b,N,4,4,0,10,0,0.11405164,0.041685343,0,M1_a,M1_b,0.009925019,0.002836189,0.011923068832208727
newspaper,It was a faded newspaper.,It was a shredded newspaper.,TRUE,Polysemy,faded,shredded,M2_a_M2_b,N,3.833333333,4,0.166666667,12,0.577350269,0.079730213,0.033593297,0.166666667,M2_a,M2_b,0.048154295564403204,0.016356155619243973,0.024728246968255485
orange,It was a juicy orange.,It was a bright orange.,FALSE,Polysemy,juicy,bright,M1_a_M2_a,N,2,2,0,19,1.763834207,0.307211459,0.065273941,0.404651319,M1_a,M2_a,0.10688575717479654,0.076884975,0.11858289327611382
orange,It was a juicy orange.,It was a reddish orange.,FALSE,Polysemy,juicy,reddish,M1_a_M2_b,N,1,0,1,9,1.414213562,0.273911238,0.052660882,0.471404521,M1_a,M2_b,0.089428159,0.046916309028690484,0.089219282
orange,It was a ripe orange.,It was a bright orange.,FALSE,Polysemy,ripe,bright,M1_b_M2_a,N,2.5,3,0.5,8,1.603567451,0.236619532,0.085292876,0.56694671,M1_b,M2_a,0.068145491,0.061858092665237785,0.070458718
orange,It was a ripe orange.,It was a reddish orange.,FALSE,Polysemy,ripe,reddish,M1_b_M2_b,N,1.916666667,1.5,0.416666667,12,1.621353718,0.226773024,0.090670049,0.468044503,M1_b,M2_b,0.050399792,0.031685130728183686,0.044740032626526594
orange,It was a juicy orange.,It was a ripe orange.,TRUE,Polysemy,juicy,ripe,M1_a_M1_b,N,3.65,4,0.35,20,0.988086934,0.083839953,0.051941872,0.220942955,M1_a,M1_b,0.010390851774751297,0.010148081630369954,0.010347653435408444
orange,It was a bright orange.,It was a reddish orange.,TRUE,Polysemy,bright,reddish,M2_a_M2_b,N,4,4,0,9,0,0.122556508,0.056215107,0,M2_a,M2_b,0.013301121870388233,0.007631745,0.006090804
page,He saw the young page.,He saw the blank page.,FALSE,Homonymy,young,blank,M1_a_M2_a,N,0.166666667,0,0.166666667,12,0.389249472,0.240452111,0.096105754,0.112366644,M1_a,M2_a,0.063023874,0.060024147,0.053227495
page,He saw the young page.,He saw the ripped page.,FALSE,Homonymy,young,ripped,M1_a_M2_b,N,0.333333333,0,0.333333333,9,0.5,0.225439787,0.095548153,0.166666667,M1_a,M2_b,0.12848633550220712,0.098031488,0.071221452
page,He saw the loyal page.,He saw the blank page.,FALSE,Homonymy,loyal,blank,M1_b_M2_a,N,0.388888889,0,0.388888889,18,0.607684989,0.239609122,0.103726864,0.143232725,M1_b,M2_a,0.088222577,0.091232118,0.061759005
page,He saw the loyal page.,He saw the ripped page.,FALSE,Homonymy,loyal,ripped,M1_b_M2_b,N,0.545454545,0,0.545454545,11,0.687551651,0.221343756,0.12424624,0.207304623,M1_b,M2_b,0.06343148,0.24014622491677884,0.025067161
page,He saw the young page.,He saw the loyal page.,TRUE,Homonymy,young,loyal,M1_a_M1_b,N,3.071428571,4,0.928571429,14,1.439245834,0.146082819,0.08013767,0.384654629,M1_a,M1_b,0.10970775289023416,0.10153585426059986,0.043021464
page,He saw the blank page.,He saw the ripped page.,TRUE,Homonymy,blank,ripped,M2_a_M2_b,N,3.384615385,4,0.615384615,13,1.502135232,0.077804208,0.044888258,0.416617354,M2_a,M2_b,0.14934162835498077,0.080305894,0.1483585359103473
palm,It was a calloused palm.,It was a tropical palm.,FALSE,Homonymy,calloused,tropical,M1_a_M2_a,N,0.235294118,0,0.235294118,17,0.664211164,0.271009207,0.096294343,0.16109487,M1_a,M2_a,0.064032557,0.027867679236655674,0.083854222
palm,It was a calloused palm.,It was a tree palm.,FALSE,Homonymy,calloused,tree,M1_a_M2_b,N,0.2,0,0.2,15,0.560611911,0.269844651,0.081980586,0.144749373,M1_a,M2_b,0.020871052362370524,0.002218869,0.029232633
palm,It was a wrinkled palm.,It was a tropical palm.,FALSE,Homonymy,wrinkled,tropical,M1_b_M2_a,N,0.285714286,0,0.285714286,14,1.069044968,0.339266062,0.120958984,0.285714286,M1_b,M2_a,0.087583849,0.067982786,0.098012689
palm,It was a wrinkled palm.,It was a tree palm.,FALSE,Homonymy,wrinkled,tree,M1_b_M2_b,N,0.25,0,0.25,12,0.452267017,0.323847413,0.089921772,0.130558242,M1_b,M2_b,0.033481999501335236,0.019781336613631795,0.038442365
