sentence1,sentence2,word,string,Same_sense,Distance,Layer,S1_ntokens,S2_ntokens,token_diffs,n_params
He used the interview tape.,He used the video tape.,tape,tape,True,0.018791544345489575,10,8,8,0,124645632
It was a winter term.,It was a legal term.,term,term,False,0.10645723259458006,10,8,8,0,124645632
It was a winter term.,It was a technical term.,term,term,False,0.10664077599252142,10,8,8,0,124645632
It was a fall term.,It was a legal term.,term,term,False,0.12229420285265546,10,8,8,0,124645632
It was a fall term.,It was a technical term.,term,term,False,0.12755467840356682,10,8,8,0,124645632
It was a winter term.,It was a fall term.,term,term,True,0.01642742840682443,10,8,8,0,124645632
It was a legal term.,It was a technical term.,term,term,True,0.011365348502110684,10,8,8,0,124645632
It was a clock tick.,It was a parasitic tick.,tick,tick,False,0.11399633370535234,10,8,8,0,124645632
It was a clock tick.,It was a diseased tick.,tick,tick,False,0.12377600880450756,10,8,9,1,124645632
It was an audible tick.,It was a parasitic tick.,tick,tick,False,0.0506213261454066,10,8,8,0,124645632
It was an audible tick.,It was a diseased tick.,tick,tick,False,0.05435193743365496,10,8,9,1,124645632
It was a clock tick.,It was an audible tick.,tick,tick,True,0.06125213030601995,10,8,8,0,124645632
It was a parasitic tick.,It was a diseased tick.,tick,tick,True,0.009445162182728173,10,8,9,1,124645632
It was a generous tip.,It was a pencil tip.,tip,tip,False,0.10566330371353583,10,8,8,0,124645632
It was a generous tip.,It was a finger tip.,tip,tip,False,0.10458361750372136,10,8,8,0,124645632
It was a stingy tip.,It was a pencil tip.,tip,tip,False,0.047205809564834444,10,9,8,1,124645632
It was a stingy tip.,It was a finger tip.,tip,tip,False,0.05733065547526606,10,9,8,1,124645632
It was a generous tip.,It was a stingy tip.,tip,tip,True,0.06688133926646311,10,8,9,1,124645632
It was a pencil tip.,It was a finger tip.,tip,tip,True,0.018500408029647697,10,8,8,0,124645632
She liked the essay title.,She liked the academic title.,title,title,False,0.03844211797825159,10,8,8,0,124645632
She liked the essay title.,She liked the professional title.,title,title,False,0.06619760361226712,10,8,8,0,124645632
She liked the poem title.,She liked the academic title.,title,title,False,0.04747303244121848,10,8,8,0,124645632
She liked the poem title.,She liked the professional title.,title,title,False,0.07529205084432,10,8,8,0,124645632
She liked the essay title.,She liked the poem title.,title,title,True,0.009480945239513594,10,8,8,0,124645632
She liked the academic title.,She liked the professional title.,title,title,True,0.01466471049509277,10,8,8,0,124645632
They toasted the bread.,They toasted the host.,toast,toasted,False,0.03396094557151519,10,8,8,0,124645632
They toasted the bread.,They toasted the bride.,toast,toasted,False,0.03362190695696732,10,8,8,0,124645632
They toasted the strudel.,They toasted the host.,toast,toasted,False,0.022316627404776912,10,10,8,2,124645632
They toasted the strudel.,They toasted the bride.,toast,toasted,False,0.02442701259204727,10,10,8,2,124645632
They toasted the bread.,They toasted the strudel.,toast,toasted,True,0.00946839732015714,10,8,10,2,124645632
They toasted the host.,They toasted the bride.,toast,toasted,True,0.003933906491695449,10,8,8,0,124645632
It was a costly toll.,It was a loud toll.,toll,toll,False,0.10326192534151735,10,8,8,0,124645632
It was a costly toll.,It was a bell toll.,toll,toll,False,0.09274515133463224,10,8,8,0,124645632
It was a road toll.,It was a loud toll.,toll,toll,False,0.16219204738935433,10,8,8,0,124645632
It was a road toll.,It was a bell toll.,toll,toll,False,0.05249739436708034,10,8,8,0,124645632
It was a costly toll.,It was a road toll.,toll,toll,True,0.0906719926085906,10,8,8,0,124645632
It was a loud toll.,It was a bell toll.,toll,toll,True,0.11149867119838541,10,8,8,0,124645632
She saw the train tracks.,She saw the moose tracks.,track,tracks,False,0.041088280090864626,10,8,9,1,124645632
She saw the train tracks.,She saw the snowshoe tracks.,track,tracks,False,0.037570702166647485,10,8,10,2,124645632
She saw the trolley tracks.,She saw the moose tracks.,track,tracks,False,0.02786772865558851,10,9,9,0,124645632
She saw the trolley tracks.,She saw the snowshoe tracks.,track,tracks,False,0.027874644955997785,10,9,10,1,124645632
She saw the train tracks.,She saw the trolley tracks.,track,tracks,True,0.012964751340082903,10,8,9,1,124645632
She saw the moose tracks.,She saw the snowshoe tracks.,track,tracks,True,0.008667184006164175,10,9,10,1,124645632
It was five yards.,They were big yards.,yard,yards,False,0.07905000881811164,10,7,7,0,124645632
It was five yards.,They were cluttered yards.,yard,yards,False,0.134266595068957,10,7,8,1,124645632
It was ten yards.,They were big yards.,yard,yards,False,0.07982377840416344,10,7,7,0,124645632
It was ten yards.,They were cluttered yards.,yard,yards,False,0.13209165400187872,10,7,8,1,124645632
It was five yards.,It was ten yards.,yard,yards,True,0.010512217256680612,10,7,7,0,124645632
They were big yards.,They were cluttered yards.,yard,yards,True,0.048906988043688204,10,7,8,1,124645632
It was a desperate act.,It was a magic act.,act,act,False,0.0440520282882334,11,8,8,0,124645632
It was a desperate act.,It was a comedic act.,act,act,False,0.04173839632479581,11,8,8,0,124645632
It was a humane act.,It was a magic act.,act,act,False,0.053612517412080396,11,8,8,0,124645632
It was a humane act.,It was a comedic act.,act,act,False,0.03818296329787163,11,8,8,0,124645632
It was a desperate act.,It was a humane act.,act,act,True,0.022119718425468782,11,8,8,0,124645632
It was a magic act.,It was a comedic act.,act,act,True,0.04107098272860343,11,8,8,0,124645632
He had a universal appeal.,He had a legal appeal.,appeal,appeal,False,0.0741761833457536,11,8,8,0,124645632
He had a universal appeal.,He had a pending appeal.,appeal,appeal,False,0.08820347213189761,11,8,8,0,124645632
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,False,0.03530244999030485,11,11,8,3,124645632
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,False,0.038328181240399495,11,11,8,3,124645632
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,True,0.05188862261879934,11,8,11,3,124645632
He had a legal appeal.,He had a pending appeal.,appeal,appeal,True,0.020876393643441737,11,8,8,0,124645632
It was a tense atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,False,0.0210317820762721,11,8,10,2,124645632
It was a tense atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,False,0.04088219382392222,11,8,8,0,124645632
It was a hostile atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,False,0.02100899001195633,11,8,10,2,124645632
It was a hostile atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,False,0.03111597752079953,11,8,8,0,124645632
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,True,0.015997391354346524,11,8,8,0,124645632
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,True,0.021937214361644197,11,10,8,2,124645632
He bailed out the prisoner.,He bailed out the water.,bail,bailed,False,0.05424756041366774,11,8,8,0,124645632
He bailed out the prisoner.,He bailed out the liquid.,bail,bailed,False,0.026995207886060135,11,8,8,0,124645632
He bailed out the defendant.,He bailed out the water.,bail,bailed,False,0.05811046809047493,11,8,8,0,124645632
He bailed out the defendant.,He bailed out the liquid.,bail,bailed,False,0.02264429447616556,11,8,8,0,124645632
He bailed out the prisoner.,He bailed out the defendant.,bail,bailed,True,0.006054990837008889,11,8,8,0,124645632
He bailed out the water.,He bailed out the liquid.,bail,bailed,True,0.04117912132129764,11,8,8,0,124645632
It was a gold band.,It was a jazz band.,band,band,False,0.0783312928646075,11,8,8,0,124645632
It was a gold band.,It was a country band.,band,band,False,0.06597140215277453,11,8,8,0,124645632
It was a rubber band.,It was a jazz band.,band,band,False,0.0998318318596163,11,8,8,0,124645632
It was a rubber band.,It was a country band.,band,band,False,0.08600701675540667,11,8,8,0,124645632
It was a gold band.,It was a rubber band.,band,band,True,0.02548184183077773,11,8,8,0,124645632
It was a jazz band.,It was a country band.,band,band,True,0.009346827421367054,11,8,8,0,124645632
He banked the plane.,He banked the money.,bank,banked,False,0.053197633802131605,11,8,8,0,124645632
He banked the plane.,He banked the cash.,bank,banked,False,0.04567601095015106,11,8,8,0,124645632
He banked the helicopter.,He banked the money.,bank,banked,False,0.049331473269601966,11,8,8,0,124645632
He banked the helicopter.,He banked the cash.,bank,banked,False,0.03987456065608841,11,8,8,0,124645632
He banked the plane.,He banked the helicopter.,bank,banked,True,0.006271008763474417,11,8,8,0,124645632
He banked the money.,He banked the cash.,bank,banked,True,0.014942079464386637,11,8,8,0,124645632
There was a police barrier.,There was a language barrier.,barrier,barrier,False,0.05610832043727343,11,8,8,0,124645632
There was a police barrier.,There was a religious barrier.,barrier,barrier,False,0.039561290829154494,11,8,8,0,124645632
There was a concrete barrier.,There was a language barrier.,barrier,barrier,False,0.055631429376528985,11,8,8,0,124645632
There was a concrete barrier.,There was a religious barrier.,barrier,barrier,False,0.047512322311735855,11,8,8,0,124645632
There was a police barrier.,There was a concrete barrier.,barrier,barrier,True,0.023181971090419973,11,8,8,0,124645632
There was a language barrier.,There was a religious barrier.,barrier,barrier,True,0.020870946004385882,11,8,8,0,124645632
He saw a furry bat.,He saw a wooden bat.,bat,bat,False,0.015265408378209777,11,8,8,0,124645632
He saw a furry bat.,He saw a baseball bat.,bat,bat,False,0.04493647900713982,11,8,8,0,124645632
He saw a fruit bat.,He saw a wooden bat.,bat,bat,False,0.029646479690115024,11,8,8,0,124645632
He saw a fruit bat.,He saw a baseball bat.,bat,bat,False,0.05307100520656438,11,8,8,0,124645632
He saw a furry bat.,He saw a fruit bat.,bat,bat,True,0.021206252534828107,11,8,8,0,124645632
He saw a wooden bat.,He saw a baseball bat.,bat,bat,True,0.022476515562043664,11,8,8,0,124645632
He saw the laser beam.,He saw the wood beam.,beam,beam,False,0.047765995662241933,11,8,8,0,124645632
He saw the laser beam.,He saw the balance beam.,beam,beam,False,0.03533402882678771,11,8,8,0,124645632
He saw the bright beam.,He saw the wood beam.,beam,beam,False,0.051277655833944835,11,8,8,0,124645632
He saw the bright beam.,He saw the balance beam.,beam,beam,False,0.05071163812960244,11,8,8,0,124645632
He saw the laser beam.,He saw the bright beam.,beam,beam,True,0.04407630058322576,11,8,8,0,124645632
He saw the wood beam.,He saw the balance beam.,beam,beam,True,0.028700313705396607,11,8,8,0,124645632
She had a toy block.,She had a mental block.,block,block,False,0.10029504194546668,11,8,8,0,124645632
She had a toy block.,She had a writer's block.,block,block,False,0.13276585821677944,11,8,9,1,124645632
She had a wooden block.,She had a mental block.,block,block,False,0.0810074335275458,11,8,8,0,124645632
She had a wooden block.,She had a writer's block.,block,block,False,0.11090880396252245,11,8,9,1,124645632
She had a toy block.,She had a wooden block.,block,block,True,0.03382431406872155,11,8,8,0,124645632
She had a mental block.,She had a writer's block.,block,block,True,0.04516078844485272,11,8,9,1,124645632
He has coagulated blood.,He has noble blood.,blood,blood,False,0.07087258155518206,11,9,7,2,124645632
He has coagulated blood.,He has royal blood.,blood,blood,False,0.06808238255431376,11,9,7,2,124645632
He has thin blood.,He has noble blood.,blood,blood,False,0.05514560167950899,11,7,7,0,124645632
He has thin blood.,He has royal blood.,blood,blood,False,0.05089696718847092,11,7,7,0,124645632
He has coagulated blood.,He has thin blood.,blood,blood,True,0.022914883489507765,11,9,7,2,124645632
He has noble blood.,He has royal blood.,blood,blood,True,0.01806535943630705,11,7,7,0,124645632
It was the ironing board.,It was the executive board.,board,board,False,0.06893580582177461,11,9,8,1,124645632
It was the ironing board.,It was the school board.,board,board,False,0.07684193694641761,11,9,8,1,124645632
It was the wooden board.,It was the executive board.,board,board,False,0.07101253329784207,11,8,8,0,124645632
It was the wooden board.,It was the school board.,board,board,False,0.07529602304591254,11,8,8,0,124645632
It was the ironing board.,It was the wooden board.,board,board,True,0.025451379064181934,11,9,8,1,124645632
It was the executive board.,It was the school board.,board,board,True,0.03726436144631906,11,8,8,0,124645632
He had a best-selling book.,He had a heavy book.,book,book,False,0.038679866962800236,11,10,8,2,124645632
He had a best-selling book.,He had a leather-bound book.,book,book,False,0.034157925265686284,11,10,10,0,124645632
He had a popular book.,He had a heavy book.,book,book,False,0.024599259708533605,11,8,8,0,124645632
He had a popular book.,He had a leather-bound book.,book,book,False,0.03148991016332636,11,8,10,2,124645632
He had a best-selling book.,He had a popular book.,book,book,True,0.011332083272647897,11,10,8,2,124645632
He had a heavy book.,He had a leather-bound book.,book,book,True,0.02143321935544784,11,8,10,2,124645632
He broke the glass.,He broke the law.,break,broke,False,0.06845405701299023,11,7,7,0,124645632
He broke the glass.,He broke the promise.,break,broke,False,0.07684776891912004,11,7,7,0,124645632
He broke the dish.,He broke the law.,break,broke,False,0.0798013753699569,11,7,7,0,124645632
He broke the dish.,He broke the promise.,break,broke,False,0.07595218653156932,11,7,7,0,124645632
He broke the glass.,He broke the dish.,break,broke,True,0.009612631211120992,11,7,7,0,124645632
He broke the law.,He broke the promise.,break,broke,True,0.054427050797253185,11,7,7,0,124645632
They ate a pancake breakfast.,They ate a family breakfast.,breakfast,breakfast,False,0.013257857243186955,11,9,8,1,124645632
They ate a pancake breakfast.,They ate a lonely breakfast.,breakfast,breakfast,False,0.0187552964593648,11,9,8,1,124645632
They ate a nutritious breakfast.,They ate a family breakfast.,breakfast,breakfast,False,0.013027642381150728,11,8,8,0,124645632
They ate a nutritious breakfast.,They ate a lonely breakfast.,breakfast,breakfast,False,0.008608749172545505,11,8,8,0,124645632
They ate a pancake breakfast.,They ate a nutritious breakfast.,breakfast,breakfast,True,0.01200913127632397,11,9,8,1,124645632
They ate a family breakfast.,They ate a lonely breakfast.,breakfast,breakfast,True,0.014231488734052666,11,8,8,0,124645632
They called the landlord.,They called the loan.,call,called,False,0.1023717166458119,11,7,7,0,124645632
They called the landlord.,They called the debt.,call,called,False,0.11195386850888911,11,7,7,0,124645632
They called the police.,They called the loan.,call,called,False,0.12159283663685871,11,7,7,0,124645632
They called the police.,They called the debt.,call,called,False,0.12158666346487701,11,7,7,0,124645632
They called the landlord.,They called the police.,call,called,True,0.01960804931764515,11,7,7,0,124645632
They called the loan.,They called the debt.,call,called,True,0.0389001172298018,11,7,7,0,124645632
It was a red cape.,It was a rocky cape.,cape,cape,False,0.05394386014131769,11,8,8,0,124645632
It was a red cape.,It was an island cape.,cape,cape,False,0.08581857284827188,11,8,8,0,124645632
It was a flowing cape.,It was a rocky cape.,cape,cape,False,0.052295723949498996,11,8,8,0,124645632
It was a flowing cape.,It was an island cape.,cape,cape,False,0.08965760732896755,11,8,8,0,124645632
It was a red cape.,It was a flowing cape.,cape,cape,True,0.007886347744602729,11,8,8,0,124645632
It was a rocky cape.,It was an island cape.,cape,cape,True,0.04527621688140393,11,8,8,0,124645632
It was a beer case.,It was a divorce case.,case,case,False,0.0754958025613206,11,8,8,0,124645632
It was a beer case.,It was a criminal case.,case,case,False,0.08608944922857253,11,8,8,0,124645632
It was a display case.,It was a divorce case.,case,case,False,0.07546989051175268,11,8,8,0,124645632
It was a display case.,It was a criminal case.,case,case,False,0.08090383586978156,11,8,8,0,124645632
It was a beer case.,It was a display case.,case,case,True,0.02468882846427045,11,8,8,0,124645632
It was a divorce case.,It was a criminal case.,case,case,True,0.02529069268042272,11,8,8,0,124645632
She cast a shadow.,She cast a spear.,cast,cast,False,0.0522289814703264,11,7,7,0,124645632
She cast a shadow.,She cast a stone.,cast,cast,False,0.04790305249056426,11,7,7,0,124645632
She cast a glow.,She cast a spear.,cast,cast,False,0.03434114021699819,11,7,7,0,124645632
She cast a glow.,She cast a stone.,cast,cast,False,0.03549694331655284,11,7,7,0,124645632
She cast a shadow.,She cast a glow.,cast,cast,True,0.015798907266643347,11,7,7,0,124645632
She cast a spear.,She cast a stone.,cast,cast,True,0.022840460728875245,11,7,7,0,124645632
It was a worthy cause.,It was a main cause.,cause,cause,False,0.06295867860594428,11,8,8,0,124645632
It was a worthy cause.,It was a primary cause.,cause,cause,False,0.05810409058743915,11,8,8,0,124645632
It was a political cause.,It was a main cause.,cause,cause,False,0.05505673442384529,11,8,8,0,124645632
It was a political cause.,It was a primary cause.,cause,cause,False,0.0554673816584359,11,8,8,0,124645632
It was a worthy cause.,It was a political cause.,cause,cause,True,0.03207042395937243,11,8,8,0,124645632
It was a main cause.,It was a primary cause.,cause,cause,True,0.007806271416705757,11,8,8,0,124645632
It was a skin cell.,It was a prison cell.,cell,cell,False,0.0834130915287401,11,8,8,0,124645632
It was a skin cell.,It was a jail cell.,cell,cell,False,0.08385682970798747,11,8,8,0,124645632
It was a brain cell.,It was a prison cell.,cell,cell,False,0.08050635294680986,11,8,8,0,124645632
It was a brain cell.,It was a jail cell.,cell,cell,False,0.08058190021804368,11,8,8,0,124645632
It was a skin cell.,It was a brain cell.,cell,cell,True,0.00939386023554556,11,8,8,0,124645632
It was a prison cell.,It was a jail cell.,cell,cell,True,0.0045751243674084785,11,8,8,0,124645632
She had a devilish charm.,She had a gold charm.,charm,charm,False,0.0698181126598354,11,9,8,1,124645632
She had a devilish charm.,She had a good-luck charm.,charm,charm,False,0.04159869892030854,11,9,10,1,124645632
She had a natural charm.,She had a gold charm.,charm,charm,False,0.0656729223608079,11,8,8,0,124645632
She had a natural charm.,She had a good-luck charm.,charm,charm,False,0.06068811671818686,11,8,10,2,124645632
She had a devilish charm.,She had a natural charm.,charm,charm,True,0.017090276391883652,11,9,8,1,124645632
She had a gold charm.,She had a good-luck charm.,charm,charm,True,0.07019776368145125,11,8,10,2,124645632
He checked the engine.,He checked the alibi.,check,checked,False,0.018798387256307447,11,7,8,1,124645632
He checked the engine.,He checked the facts.,check,checked,False,0.03717363527129014,11,7,7,0,124645632
He checked the oven.,He checked the alibi.,check,checked,False,0.017600548846442687,11,7,8,1,124645632
He checked the oven.,He checked the facts.,check,checked,False,0.037992929649774854,11,7,7,0,124645632
He checked the engine.,He checked the oven.,check,checked,True,0.0061631398099069035,11,7,7,0,124645632
He checked the alibi.,He checked the facts.,check,checked,True,0.020308460785772864,11,8,7,1,124645632
They liked the juicy chicken.,They liked the clucking chicken.,chicken,chicken,False,0.04812376992133549,11,8,9,1,124645632
They liked the juicy chicken.,They liked the pet chicken.,chicken,chicken,False,0.029004155167427825,11,8,8,0,124645632
They liked the roasted chicken.,They liked the clucking chicken.,chicken,chicken,False,0.05754973525771001,11,8,9,1,124645632
They liked the roasted chicken.,They liked the pet chicken.,chicken,chicken,False,0.030116568801456745,11,8,8,0,124645632
They liked the juicy chicken.,They liked the roasted chicken.,chicken,chicken,True,0.00587577979881837,11,8,8,0,124645632
They liked the clucking chicken.,They liked the pet chicken.,chicken,chicken,True,0.0497067723232516,11,9,8,1,124645632
It was a perceptive class.,It was a boring class.,class,class,False,0.03762935755365271,11,9,8,1,124645632
It was a perceptive class.,It was a stimulating class.,class,class,False,0.030321746975618957,11,9,8,1,124645632
It was a misbehaving class.,It was a boring class.,class,class,False,0.01567913387928177,11,10,8,2,124645632
It was a misbehaving class.,It was a stimulating class.,class,class,False,0.02744539671517765,11,10,8,2,124645632
It was a perceptive class.,It was a misbehaving class.,class,class,True,0.03353822046852184,11,9,10,1,124645632
It was a boring class.,It was a stimulating class.,class,class,True,0.01352532806769191,11,8,8,0,124645632
He cleared the desk.,He cleared the path.,clear,cleared,False,0.03349707532827262,11,7,7,0,124645632
He cleared the desk.,He cleared the road.,clear,cleared,False,0.031185934413712757,11,7,7,0,124645632
He cleared the shelf.,He cleared the path.,clear,cleared,False,0.02714415838517048,11,7,7,0,124645632
He cleared the shelf.,He cleared the road.,clear,cleared,False,0.0237728344332111,11,7,7,0,124645632
He cleared the desk.,He cleared the shelf.,clear,cleared,True,0.00705298925362563,11,7,7,0,124645632
He cleared the path.,He cleared the road.,clear,cleared,True,0.006994724576792732,11,7,7,0,124645632
It was a film clip.,It was a hair clip.,clip,clip,False,0.06448992255810959,11,8,8,0,124645632
It was a film clip.,It was a metal clip.,clip,clip,False,0.06365977002986345,11,8,8,0,124645632
It was a video clip.,It was a hair clip.,clip,clip,False,0.06496878716079268,11,8,8,0,124645632
It was a video clip.,It was a metal clip.,clip,clip,False,0.06284276732042826,11,8,8,0,124645632
It was a film clip.,It was a video clip.,clip,clip,True,0.008818898067606051,11,8,8,0,124645632
It was a hair clip.,It was a metal clip.,clip,clip,True,0.019870340538043374,11,8,8,0,124645632
The dancer clogged.,The pipe clogged.,clog,clogged,False,0.0625608542679833,11,7,7,0,124645632
The dancer clogged.,The sink clogged.,clog,clogged,False,0.05168250729216828,11,7,7,0,124645632
The choreographer clogged.,The pipe clogged.,clog,clogged,False,0.08330147965803147,11,8,7,1,124645632
The choreographer clogged.,The sink clogged.,clog,clogged,False,0.07311940853794374,11,8,7,1,124645632
The dancer clogged.,The choreographer clogged.,clog,clogged,True,0.013871260361007276,11,7,8,1,124645632
The pipe clogged.,The sink clogged.,clog,clogged,True,0.008880806721111467,11,7,7,0,124645632
It was an icy cold.,It was a chest cold.,cold,cold,False,0.05070817431651342,11,8,8,0,124645632
It was an icy cold.,It was a common cold.,cold,cold,False,0.046934518653856894,11,8,8,0,124645632
It was a freezing cold.,It was a chest cold.,cold,cold,False,0.03724527512242759,11,8,8,0,124645632
It was a freezing cold.,It was a common cold.,cold,cold,False,0.04157215249135948,11,8,8,0,124645632
It was an icy cold.,It was a freezing cold.,cold,cold,True,0.012649477761991545,11,8,8,0,124645632
It was a chest cold.,It was a common cold.,cold,cold,True,0.014380800150331607,11,8,8,0,124645632
It was a gossip column.,It was a concrete column.,column,column,False,0.08033680465283555,11,8,8,0,124645632
It was a gossip column.,It was a marble column.,column,column,False,0.07775624387509716,11,8,8,0,124645632
It was a sports column.,It was a concrete column.,column,column,False,0.08047467165951272,11,8,8,0,124645632
It was a sports column.,It was a marble column.,column,column,False,0.07757482143535976,11,8,8,0,124645632
It was a gossip column.,It was a sports column.,column,column,True,0.01396879216701652,11,8,8,0,124645632
It was a concrete column.,It was a marble column.,column,column,True,0.009753583936929155,11,8,8,0,124645632
He liked the investment company.,He liked the pleasant company.,company,company,False,0.08584581255840784,11,8,8,0,124645632
He liked the investment company.,He liked the polite company.,company,company,False,0.08846747055433968,11,8,8,0,124645632
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,False,0.09115605963848838,11,8,8,0,124645632
He liked the pharmaceutical company.,He liked the polite company.,company,company,False,0.09281698401524863,11,8,8,0,124645632
He liked the investment company.,He liked the pharmaceutical company.,company,company,True,0.016275082903423832,11,8,8,0,124645632
He liked the pleasant company.,He liked the polite company.,company,company,True,0.006422483869427786,11,8,8,0,124645632
It was a waffle cone.,It was an orange cone.,cone,cone,False,0.01913744748764734,11,9,8,1,124645632
It was a waffle cone.,It was a traffic cone.,cone,cone,False,0.05073122057112034,11,9,8,1,124645632
It was a sugar cone.,It was an orange cone.,cone,cone,False,0.010851495217073737,11,8,8,0,124645632
It was a sugar cone.,It was a traffic cone.,cone,cone,False,0.03982369092482818,11,8,8,0,124645632
It was a waffle cone.,It was a sugar cone.,cone,cone,True,0.009230557451008203,11,9,8,1,124645632
It was an orange cone.,It was a traffic cone.,cone,cone,True,0.041216663218107574,11,8,8,0,124645632
He made a charitable contribution.,He made a scholarly contribution.,contribution,contribution,False,0.04092679526194243,11,8,8,0,124645632
He made a charitable contribution.,He made a well-written contribution.,contribution,contribution,False,0.050680978277731104,11,8,10,2,124645632
He made a voluntary contribution.,He made a scholarly contribution.,contribution,contribution,False,0.04957133481649301,11,8,8,0,124645632
He made a voluntary contribution.,He made a well-written contribution.,contribution,contribution,False,0.04394233166257122,11,8,10,2,124645632
He made a charitable contribution.,He made a voluntary contribution.,contribution,contribution,True,0.014176836269778836,11,8,8,0,124645632
He made a scholarly contribution.,He made a well-written contribution.,contribution,contribution,True,0.02642385062707331,11,8,10,2,124645632
That was the noble count.,That was the final count.,count,count,False,0.07441153212193208,11,8,8,0,124645632
That was the noble count.,That was the correct count.,count,count,False,0.07383719719354132,11,8,8,0,124645632
That was the vengeful count.,That was the final count.,count,count,False,0.08375992360044371,11,10,8,2,124645632
That was the vengeful count.,That was the correct count.,count,count,False,0.08668229964849183,11,10,8,2,124645632
That was the noble count.,That was the vengeful count.,count,count,True,0.06727150210029587,11,8,10,2,124645632
That was the final count.,That was the correct count.,count,count,True,0.011862153754563898,11,8,8,0,124645632
It was an introductory course.,It was a charted course.,course,course,False,0.039475923700248106,11,8,9,1,124645632
It was an introductory course.,It was a collision course.,course,course,False,0.13129713676115518,11,8,8,0,124645632
It was a pass-fail course.,It was a charted course.,course,course,False,0.023504814776812655,11,10,9,1,124645632
It was a pass-fail course.,It was a collision course.,course,course,False,0.09378568009127874,11,10,8,2,124645632
It was an introductory course.,It was a pass-fail course.,course,course,True,0.024864975599398043,11,8,10,2,124645632
It was a charted course.,It was a collision course.,course,course,True,0.08250528917697264,11,9,8,1,124645632
He crossed a road.,He crossed an enemy.,cross,crossed,False,0.04445434035854601,11,7,7,0,124645632
He crossed a road.,He crossed a friend.,cross,crossed,False,0.10319851247326295,11,7,7,0,124645632
He crossed a room.,He crossed an enemy.,cross,crossed,False,0.06730388363832152,11,7,7,0,124645632
He crossed a room.,He crossed a friend.,cross,crossed,False,0.10131242260645623,11,7,7,0,124645632
He crossed a road.,He crossed a room.,cross,crossed,True,0.026560065352375317,11,7,7,0,124645632
He crossed an enemy.,He crossed a friend.,cross,crossed,True,0.07218528665028123,11,7,7,0,124645632
It was a dinner date.,It was an expiration date.,date,date,False,0.08341180927074798,11,8,8,0,124645632
It was a dinner date.,It was a historical date.,date,date,False,0.08271144759666327,11,8,8,0,124645632
It was a blind date.,It was an expiration date.,date,date,False,0.06876823581335267,11,8,8,0,124645632
It was a blind date.,It was a historical date.,date,date,False,0.05882015461533241,11,8,8,0,124645632
It was a dinner date.,It was a blind date.,date,date,True,0.018867006133342024,11,8,8,0,124645632
It was an expiration date.,It was a historical date.,date,date,True,0.05303873759110267,11,8,8,0,124645632
It was about forty degrees.,It was about associate degrees.,degree,degrees,False,0.12783432246456483,11,8,8,0,124645632
It was about forty degrees.,It was about college degrees.,degree,degrees,False,0.1345549999811576,11,8,8,0,124645632
It was about fifty degrees.,It was about associate degrees.,degree,degrees,False,0.1313893871522518,11,8,8,0,124645632
It was about fifty degrees.,It was about college degrees.,degree,degrees,False,0.13679987116479253,11,8,8,0,124645632
It was about forty degrees.,It was about fifty degrees.,degree,degrees,True,0.0009055969510731732,11,8,8,0,124645632
It was about associate degrees.,It was about college degrees.,degree,degrees,True,0.02755061691331584,11,8,8,0,124645632
They liked the floral design.,They liked the product design.,design,design,False,0.020398811048644494,11,8,8,0,124645632
They liked the floral design.,They liked the architectural design.,design,design,False,0.020777989790905838,11,8,8,0,124645632
They liked the geometric design.,They liked the product design.,design,design,False,0.022998211248081213,11,8,8,0,124645632
They liked the geometric design.,They liked the architectural design.,design,design,False,0.017133761988179952,11,8,8,0,124645632
They liked the floral design.,They liked the geometric design.,design,design,True,0.011964150276957408,11,8,8,0,124645632
They liked the product design.,They liked the architectural design.,design,design,True,0.014482697098396113,11,8,8,0,124645632
They liked the turkey dinner.,They liked the formal dinner.,dinner,dinner,False,0.03570911152142542,11,8,8,0,124645632
They liked the turkey dinner.,They liked the anniversary dinner.,dinner,dinner,False,0.019339376398544883,11,8,8,0,124645632
They liked the light dinner.,They liked the formal dinner.,dinner,dinner,False,0.015996552364624494,11,8,8,0,124645632
They liked the light dinner.,They liked the anniversary dinner.,dinner,dinner,False,0.014422673867975466,11,8,8,0,124645632
They liked the turkey dinner.,They liked the light dinner.,dinner,dinner,True,0.017783513414732166,11,8,8,0,124645632
They liked the formal dinner.,They liked the anniversary dinner.,dinner,dinner,True,0.011853193129804596,11,8,8,0,124645632
They drained the account.,They drained the pool.,drain,drained,False,0.025548233090293637,11,7,7,0,124645632
They drained the account.,They drained the pond.,drain,drained,False,0.03129402092639133,11,7,7,0,124645632
They drained the budget.,They drained the pool.,drain,drained,False,0.023180100344589616,11,7,7,0,124645632
They drained the budget.,They drained the pond.,drain,drained,False,0.03181014565689089,11,7,7,0,124645632
