sentence1,sentence2,word,string,Same_sense,Distance,Layer,S1_ntokens,S2_ntokens,token_diffs,n_params
It was about fifty degrees.,It was about college degrees.,degree,degrees,False,0.23917977413385505,9,8,8,0,177853440
It was about forty degrees.,It was about fifty degrees.,degree,degrees,True,0.004152795748094462,9,8,8,0,177853440
It was about associate degrees.,It was about college degrees.,degree,degrees,True,0.05865082072530936,9,8,8,0,177853440
They liked the floral design.,They liked the product design.,design,design,False,0.10046730180439689,9,10,9,1,177853440
They liked the floral design.,They liked the architectural design.,design,design,False,0.07609285437453184,9,10,9,1,177853440
They liked the geometric design.,They liked the product design.,design,design,False,0.11110241100386875,9,11,9,2,177853440
They liked the geometric design.,They liked the architectural design.,design,design,False,0.06916766042272737,9,11,9,2,177853440
They liked the floral design.,They liked the geometric design.,design,design,True,0.05602602533673884,9,10,11,1,177853440
They liked the product design.,They liked the architectural design.,design,design,True,0.06046857274312378,9,9,9,0,177853440
They liked the turkey dinner.,They liked the formal dinner.,dinner,dinner,False,0.08433878407970385,9,10,9,1,177853440
They liked the turkey dinner.,They liked the anniversary dinner.,dinner,dinner,False,0.08210420376334826,9,10,9,1,177853440
They liked the light dinner.,They liked the formal dinner.,dinner,dinner,False,0.0458772177467307,9,9,9,0,177853440
They liked the light dinner.,They liked the anniversary dinner.,dinner,dinner,False,0.07123862995073271,9,9,9,0,177853440
They liked the turkey dinner.,They liked the light dinner.,dinner,dinner,True,0.05865557785999509,9,10,9,1,177853440
They liked the formal dinner.,They liked the anniversary dinner.,dinner,dinner,True,0.05601321584618135,9,9,9,0,177853440
They drained the account.,They drained the pool.,drain,drained,False,0.0791673211526891,9,8,8,0,177853440
They drained the account.,They drained the pond.,drain,drained,False,0.08784262060976444,9,8,8,0,177853440
They drained the budget.,They drained the pool.,drain,drained,False,0.10074825012097355,9,8,8,0,177853440
They drained the budget.,They drained the pond.,drain,drained,False,0.117878920143896,9,8,8,0,177853440
They drained the account.,They drained the budget.,drain,drained,True,0.05681466293091786,9,8,8,0,177853440
They drained the pool.,They drained the pond.,drain,drained,True,0.019247201729584607,9,8,8,0,177853440
He drew a gun.,He drew a tree.,draw,drew,False,0.043770334197966165,9,7,7,0,177853440
He drew a gun.,They drew a picture.,draw,drew,False,0.09116683652225577,9,7,7,0,177853440
He drew a sword.,He drew a tree.,draw,drew,False,0.043309721704491655,9,7,7,0,177853440
He drew a sword.,They drew a picture.,draw,drew,False,0.10678577891376695,9,7,7,0,177853440
He drew a gun.,He drew a sword.,draw,drew,True,0.025713011549152953,9,7,7,0,177853440
He drew a tree.,They drew a picture.,draw,drew,True,0.096918916509103,9,7,7,0,177853440
He had a recurring dream.,He had a childhood dream.,dream,dream,False,0.07291917648501445,9,8,8,0,177853440
He had a recurring dream.,He had a career dream.,dream,dream,False,0.0836133329852442,9,8,8,0,177853440
He had a bad dream.,He had a childhood dream.,dream,dream,False,0.07363029303128188,9,8,8,0,177853440
He had a bad dream.,He had a career dream.,dream,dream,False,0.10586855183349309,9,8,8,0,177853440
He had a recurring dream.,He had a bad dream.,dream,dream,True,0.07269002790146972,9,8,8,0,177853440
He had a childhood dream.,He had a career dream.,dream,dream,True,0.0655461250387297,9,8,8,0,177853440
It was a grueling drill.,It was an electric drill.,drill,drill,False,0.0341678472473812,9,11,9,2,177853440
It was a grueling drill.,It was a battery-powered drill.,drill,drill,False,0.04412097967475648,9,11,11,0,177853440
It was a challenging drill.,It was an electric drill.,drill,drill,False,0.05596818027440165,9,9,9,0,177853440
It was a challenging drill.,It was a battery-powered drill.,drill,drill,False,0.06252498676540008,9,9,11,2,177853440
It was a grueling drill.,It was a challenging drill.,drill,drill,True,0.050843489556239185,9,11,9,2,177853440
It was an electric drill.,It was a battery-powered drill.,drill,drill,True,0.02784563696582243,9,9,11,2,177853440
It was a multiple-choice examination.,It was a prostate examination.,examination,examination,False,0.0629513673540304,9,10,9,1,177853440
It was a multiple-choice examination.,It was a physical examination.,examination,examination,False,0.057232540591071746,9,10,8,2,177853440
It was a difficult examination.,It was a prostate examination.,examination,examination,False,0.08655276523243627,9,8,9,1,177853440
It was a difficult examination.,It was a physical examination.,examination,examination,False,0.0813793530618685,9,8,8,0,177853440
It was a multiple-choice examination.,It was a difficult examination.,examination,examination,True,0.09080116035285901,9,10,8,2,177853440
It was a prostate examination.,It was a physical examination.,examination,examination,True,0.04793075042148731,9,9,8,1,177853440
They had an electric fan.,They had a zealous fan.,fan,fan,False,0.09426536975133604,9,8,10,2,177853440
They had an electric fan.,They had an enthusiastic fan.,fan,fan,False,0.12800670660237012,9,8,11,3,177853440
They had a ceiling fan.,They had a zealous fan.,fan,fan,False,0.16202176967951953,9,8,10,2,177853440
They had a ceiling fan.,They had an enthusiastic fan.,fan,fan,False,0.19805246813467248,9,8,11,3,177853440
They had an electric fan.,They had a ceiling fan.,fan,fan,True,0.08159868506619261,9,8,8,0,177853440
They had a zealous fan.,They had an enthusiastic fan.,fan,fan,True,0.04364167756987514,9,10,11,1,177853440
She had a text file.,She had a nail file.,file,file,False,0.03731580577137128,9,8,9,1,177853440
She had a text file.,She had a steel file.,file,file,False,0.06279362735252558,9,8,8,0,177853440
She had a data file.,She had a nail file.,file,file,False,0.048725689733978395,9,8,9,1,177853440
She had a data file.,She had a steel file.,file,file,False,0.07270111567407078,9,8,8,0,177853440
She had a text file.,She had a data file.,file,file,True,0.021058381695538975,9,8,8,0,177853440
She had a nail file.,She had a steel file.,file,file,True,0.0416811289022877,9,9,8,1,177853440
It was an action film.,It was a transparent film.,film,film,False,0.13406468739951416,9,8,8,0,177853440
It was an action film.,It was a plastic film.,film,film,False,0.10493041264670344,9,8,8,0,177853440
It was a censored film.,It was a transparent film.,film,film,False,0.1220357998127809,9,9,8,1,177853440
It was a censored film.,It was a plastic film.,film,film,False,0.10811473563963703,9,9,8,1,177853440
It was an action film.,It was a censored film.,film,film,True,0.0836268292655502,9,8,9,1,177853440
It was a transparent film.,It was a plastic film.,film,film,True,0.028589884777094454,9,8,8,0,177853440
They fixed the radio.,They fixed the date.,fix,fixed,False,0.04403926787574963,9,7,7,0,177853440
They fixed the radio.,They fixed the price.,fix,fixed,False,0.05551523138590764,9,7,7,0,177853440
They fixed the dishwasher.,They fixed the date.,fix,fixed,False,0.05724912727616316,9,9,7,2,177853440
They fixed the dishwasher.,They fixed the price.,fix,fixed,False,0.06975360000811337,9,9,7,2,177853440
They fixed the radio.,They fixed the dishwasher.,fix,fixed,True,0.0332259909098126,9,7,9,2,177853440
They fixed the date.,They fixed the price.,fix,fixed,True,0.02732385732103304,9,7,7,0,177853440
It was a charitable foundation.,It was a wooden foundation.,foundation,foundation,False,0.22477727883796106,9,9,8,1,177853440
It was a charitable foundation.,It was a concrete foundation.,foundation,foundation,False,0.22580325755857888,9,9,8,1,177853440
It was an educational foundation.,It was a wooden foundation.,foundation,foundation,False,0.19336592235767236,9,8,8,0,177853440
It was an educational foundation.,It was a concrete foundation.,foundation,foundation,False,0.1996845355101754,9,8,8,0,177853440
It was a charitable foundation.,It was an educational foundation.,foundation,foundation,True,0.05705575891057124,9,9,8,1,177853440
It was a wooden foundation.,It was a concrete foundation.,foundation,foundation,True,0.028770448123909387,9,8,8,0,177853440
It was a mathematical function.,It was a social function.,function,function,False,0.18927145300266301,9,8,8,0,177853440
It was a mathematical function.,It was a business function.,function,function,False,0.2081290633044125,9,8,8,0,177853440
It was a linear function.,It was a social function.,function,function,False,0.26403384818210873,9,8,8,0,177853440
It was a linear function.,It was a business function.,function,function,False,0.2632085901342559,9,8,8,0,177853440
It was a mathematical function.,It was a linear function.,function,function,True,0.04340238472580071,9,8,8,0,177853440
It was a social function.,It was a business function.,function,function,True,0.047618483710588744,9,8,8,0,177853440
He was on the firm ground.,He was on the camp ground.,ground,ground,False,0.1044600418994277,9,9,9,0,177853440
He was on the firm ground.,He was on the parade ground.,ground,ground,False,0.13380414044946487,9,9,9,0,177853440
He was on the frozen ground.,He was on the camp ground.,ground,ground,False,0.13076320155674837,9,10,9,1,177853440
He was on the frozen ground.,He was on the parade ground.,ground,ground,False,0.13590466844205884,9,10,9,1,177853440
He was on the firm ground.,He was on the frozen ground.,ground,ground,True,0.15330942944223291,9,9,10,1,177853440
He was on the camp ground.,He was on the parade ground.,ground,ground,True,0.05500247101945066,9,9,9,0,177853440
They liked the night guard.,They liked the coast guard.,guard,guard,False,0.05111748125792248,9,9,9,0,177853440
They liked the night guard.,They liked the national guard.,guard,guard,False,0.06315306619329064,9,9,9,0,177853440
They liked the security guard.,They liked the coast guard.,guard,guard,False,0.0627853431686437,9,9,9,0,177853440
They liked the security guard.,They liked the national guard.,guard,guard,False,0.0715104751346679,9,9,9,0,177853440
They liked the night guard.,They liked the security guard.,guard,guard,True,0.06484927970692267,9,9,9,0,177853440
They liked the coast guard.,They liked the national guard.,guard,guard,True,0.04859361994019584,9,9,9,0,177853440
He had an assembly guide.,He had a talkative guide.,guide,guide,False,0.05787625168512667,9,8,9,1,177853440
He had an assembly guide.,He had a friendly guide.,guide,guide,False,0.08687753807498122,9,8,8,0,177853440
He had a TV guide.,He had a talkative guide.,guide,guide,False,0.05870618279719375,9,8,9,1,177853440
He had a TV guide.,He had a friendly guide.,guide,guide,False,0.10386236099255997,9,8,8,0,177853440
He had an assembly guide.,He had a TV guide.,guide,guide,True,0.06053790121989722,9,8,8,0,177853440
He had a talkative guide.,He had a friendly guide.,guide,guide,True,0.0625963589694063,9,9,8,1,177853440
They hailed a cab.,They hailed a friend.,hail,hailed,False,0.06392043533672909,9,9,8,1,177853440
They hailed a cab.,They hailed a guest.,hail,hailed,False,0.05664811981752205,9,9,8,1,177853440
They hailed a taxi.,They hailed a friend.,hail,hailed,False,0.08349114599134055,9,8,8,0,177853440
They hailed a taxi.,They hailed a guest.,hail,hailed,False,0.06870497575929901,9,8,8,0,177853440
They hailed a cab.,They hailed a taxi.,hail,hailed,True,0.03634034674771758,9,9,8,1,177853440
They hailed a friend.,They hailed a guest.,hail,hailed,True,0.04624672678536623,9,8,8,0,177853440
It was a summer home.,It was a funeral home.,home,home,False,0.09272933590107713,9,8,8,0,177853440
It was a summer home.,It was a nursing home.,home,home,False,0.08744733663664939,9,8,9,1,177853440
It was a childhood home.,It was a funeral home.,home,home,False,0.08813234767225342,9,8,8,0,177853440
It was a childhood home.,It was a nursing home.,home,home,False,0.13620478066565356,9,8,9,1,177853440
It was a summer home.,It was a childhood home.,home,home,True,0.056935874162208466,9,8,8,0,177853440
It was a funeral home.,It was a nursing home.,home,home,True,0.11102362377824115,9,8,9,1,177853440
They had natural intelligence.,They had classified intelligence.,intelligence,intelligence,False,0.0912300012099283,9,7,7,0,177853440
They had natural intelligence.,They had military intelligence.,intelligence,intelligence,False,0.06555541338611581,9,7,7,0,177853440
They had innate intelligence.,They had classified intelligence.,intelligence,intelligence,False,0.08901896495963313,9,8,7,1,177853440
They had innate intelligence.,They had military intelligence.,intelligence,intelligence,False,0.06710544519740158,9,8,7,1,177853440
They had natural intelligence.,They had innate intelligence.,intelligence,intelligence,True,0.035979911241448836,9,7,8,1,177853440
They had classified intelligence.,They had military intelligence.,intelligence,intelligence,True,0.05194754878023755,9,7,7,0,177853440
It was a sensitive issue.,It was a weekly issue.,issue,issue,False,0.21957424737878073,9,8,8,0,177853440
It was a sensitive issue.,It was a special issue.,issue,issue,False,0.18157481309947132,9,8,8,0,177853440
It was a political issue.,It was a weekly issue.,issue,issue,False,0.22620127342210905,9,8,8,0,177853440
It was a political issue.,It was a special issue.,issue,issue,False,0.2021852802319708,9,8,8,0,177853440
It was a sensitive issue.,It was a political issue.,issue,issue,True,0.0667290125136375,9,8,8,0,177853440
It was a weekly issue.,It was a special issue.,issue,issue,True,0.09466385697332313,9,8,8,0,177853440
It was a blackberry jam.,It was a traffic jam.,jam,jam,False,0.1131829692188222,9,9,8,1,177853440
It was a blackberry jam.,It was a paper jam.,jam,jam,False,0.037249789911326214,9,9,8,1,177853440
It was a peach jam.,It was a traffic jam.,jam,jam,False,0.13082735394710188,9,9,8,1,177853440
It was a peach jam.,It was a paper jam.,jam,jam,False,0.029692800734661406,9,9,8,1,177853440
It was a blackberry jam.,It was a peach jam.,jam,jam,True,0.04137944499266988,9,9,9,0,177853440
It was a traffic jam.,It was a paper jam.,jam,jam,True,0.11392707240401512,9,8,8,0,177853440
It was a duplicate key.,It was a delete key.,key,key,False,0.027440839434996867,9,10,9,1,177853440
It was a duplicate key.,It was a backspace key.,key,key,False,0.0843118818035653,9,10,9,1,177853440
It was a master key.,It was a delete key.,key,key,False,0.07169779255650022,9,8,9,1,177853440
It was a master key.,It was a backspace key.,key,key,False,0.07738342885364213,9,8,9,1,177853440
It was a duplicate key.,It was a master key.,key,key,True,0.07154375289174619,9,10,8,2,177853440
It was a delete key.,It was a backspace key.,key,key,True,0.0800905208641488,9,9,9,0,177853440
They liked the marinated lamb.,They liked the cute lamb.,lamb,lamb,False,0.02227714418635629,9,11,11,0,177853440
They liked the marinated lamb.,They liked the friendly lamb.,lamb,lamb,False,0.03374717877899047,9,11,10,1,177853440
They liked the grilled lamb.,They liked the cute lamb.,lamb,lamb,False,0.022813250407080155,9,12,11,1,177853440
They liked the grilled lamb.,They liked the friendly lamb.,lamb,lamb,False,0.03891400607084239,9,12,10,2,177853440
They liked the marinated lamb.,They liked the grilled lamb.,lamb,lamb,True,0.012975884839279361,9,11,12,1,177853440
They liked the cute lamb.,They liked the friendly lamb.,lamb,lamb,True,0.034986184937943476,9,11,10,1,177853440
She lapped the milk.,She lapped the runners.,lap,lapped,False,0.09138230317989426,9,8,8,0,177853440
She lapped the milk.,She lapped the competitors.,lap,lapped,False,0.0980648395139272,9,8,8,0,177853440
She lapped the water.,She lapped the runners.,lap,lapped,False,0.09399483392366748,9,8,8,0,177853440
She lapped the water.,She lapped the competitors.,lap,lapped,False,0.0957955450743363,9,8,8,0,177853440
She lapped the milk.,She lapped the water.,lap,lapped,True,0.02064708841984808,9,8,8,0,177853440
She lapped the runners.,She lapped the competitors.,lap,lapped,True,0.014886153463522511,9,8,8,0,177853440
She loaded the gun.,She loaded the truck.,load,loaded,False,0.02691310552447601,9,7,7,0,177853440
She loaded the gun.,She loaded the van.,load,loaded,False,0.04609030625455435,9,7,7,0,177853440
She loaded the rifle.,She loaded the truck.,load,loaded,False,0.02195848116568111,9,7,7,0,177853440
She loaded the rifle.,She loaded the van.,load,loaded,False,0.03825381261975247,9,7,7,0,177853440
She loaded the gun.,She loaded the rifle.,load,loaded,True,0.011067849780529992,9,7,7,0,177853440
She loaded the truck.,She loaded the van.,load,loaded,True,0.020889467021209196,9,7,7,0,177853440
She had curly locks.,She had window locks.,lock,locks,False,0.08109903126939633,9,9,8,1,177853440
She had curly locks.,She had door locks.,lock,locks,False,0.0770601417200657,9,9,8,1,177853440
She had brown locks.,She had window locks.,lock,locks,False,0.07266078479665483,9,8,8,0,177853440
She had brown locks.,She had door locks.,lock,locks,False,0.07304972171073076,9,8,8,0,177853440
She had curly locks.,She had brown locks.,lock,locks,True,0.01740811756470584,9,9,8,1,177853440
She had window locks.,She had door locks.,lock,locks,True,0.02524064530102721,9,8,8,0,177853440
They liked the hot lunch.,They liked the afternoon lunch.,lunch,lunch,False,0.03897793092258939,9,10,10,0,177853440
They liked the hot lunch.,They liked the women's lunch.,lunch,lunch,False,0.05859330379493821,9,10,12,2,177853440
They liked the sandwich lunch.,They liked the afternoon lunch.,lunch,lunch,False,0.05005489434011956,9,11,10,1,177853440
They liked the sandwich lunch.,They liked the women's lunch.,lunch,lunch,False,0.06457979201971475,9,11,12,1,177853440
They liked the hot lunch.,They liked the sandwich lunch.,lunch,lunch,True,0.04917273675967748,9,10,11,1,177853440
They liked the afternoon lunch.,They liked the women's lunch.,lunch,lunch,True,0.060679574182706864,9,10,12,2,177853440
He liked the flea market.,He liked the housing market.,market,market,False,0.07916649032929446,9,10,9,1,177853440
He liked the flea market.,He liked the stock market.,market,market,False,0.10331128773035347,9,10,9,1,177853440
He liked the fish market.,He liked the housing market.,market,market,False,0.05567642575978926,9,9,9,0,177853440
He liked the fish market.,He liked the stock market.,market,market,False,0.07913077224439269,9,9,9,0,177853440
He liked the flea market.,He liked the fish market.,market,market,True,0.03809876122076883,9,10,9,1,177853440
He liked the housing market.,He liked the stock market.,market,market,True,0.07079834847376121,9,9,9,0,177853440
It was a lit match.,It was a soccer match.,match,match,False,0.0906193524274127,9,8,8,0,177853440
It was a lit match.,It was a tennis match.,match,match,False,0.08652379932839527,9,8,8,0,177853440
It was a burning match.,It was a soccer match.,match,match,False,0.1049902708080257,9,8,8,0,177853440
It was a burning match.,It was a tennis match.,match,match,False,0.09475616647799412,9,8,8,0,177853440
It was a lit match.,It was a burning match.,match,match,True,0.0668079752413615,9,8,8,0,177853440
It was a soccer match.,It was a tennis match.,match,match,True,0.0423726531263271,9,8,8,0,177853440
It was cough medicine.,It was orthopedic medicine.,medicine,medicine,False,0.07583407026628575,9,8,10,2,177853440
It was cough medicine.,It was veterinary medicine.,medicine,medicine,False,0.07898686009367273,9,8,9,1,177853440
It was prescription medicine.,It was orthopedic medicine.,medicine,medicine,False,0.056877885119749894,9,8,10,2,177853440
It was prescription medicine.,It was veterinary medicine.,medicine,medicine,False,0.06526631922175108,9,8,9,1,177853440
It was cough medicine.,It was prescription medicine.,medicine,medicine,True,0.06140217403157999,9,8,8,0,177853440
It was orthopedic medicine.,It was veterinary medicine.,medicine,medicine,True,0.023668164947960202,9,10,9,1,177853440
There was a phone message.,There was an urgent message.,message,message,False,0.08622792734460294,9,8,9,1,177853440
There was a phone message.,There was a clear message.,message,message,False,0.08185243922440133,9,8,8,0,177853440
There was a computer message.,There was an urgent message.,message,message,False,0.08572264478966496,9,8,9,1,177853440
There was a computer message.,There was a clear message.,message,message,False,0.08375714813296731,9,8,8,0,177853440
There was a phone message.,There was a computer message.,message,message,True,0.03302848241362033,9,8,8,0,177853440
There was an urgent message.,There was a clear message.,message,message,True,0.03148465024629432,9,9,8,1,177853440
It was a fungal mold.,It was a rubber mold.,mold,mold,False,0.08054245526765147,9,10,9,1,177853440
It was a fungal mold.,It was a clay mold.,mold,mold,False,0.0885908936170221,9,10,9,1,177853440
It was a harmful mold.,It was a rubber mold.,mold,mold,False,0.05165401599024855,9,10,9,1,177853440
It was a harmful mold.,It was a clay mold.,mold,mold,False,0.05965756466810179,9,10,9,1,177853440
It was a fungal mold.,It was a harmful mold.,mold,mold,True,0.08960368302794841,9,10,10,0,177853440
It was a rubber mold.,It was a clay mold.,mold,mold,True,0.02001050216977629,9,9,9,0,177853440
She saw the cancerous mole.,She saw the cute mole.,mole,mole,False,0.035747360694050934,9,10,10,0,177853440
She saw the cancerous mole.,She saw the fast mole.,mole,mole,False,0.0375735248914123,9,10,9,1,177853440
She saw the raised mole.,She saw the cute mole.,mole,mole,False,0.022699300521609733,9,9,10,1,177853440
She saw the raised mole.,She saw the fast mole.,mole,mole,False,0.023691838007401822,9,9,9,0,177853440
She saw the cancerous mole.,She saw the raised mole.,mole,mole,True,0.03460409172393819,9,10,9,1,177853440
She saw the cute mole.,She saw the fast mole.,mole,mole,True,0.019030822553296467,9,10,9,1,177853440
He liked the rhythmic movement.,He liked the feminist movement.,movement,movement,False,0.12298791827128419,9,10,9,1,177853440
He liked the rhythmic movement.,He liked the civil-rights movement.,movement,movement,False,0.12150535421163855,9,10,11,1,177853440
He liked the graceful movement.,He liked the feminist movement.,movement,movement,False,0.13143979134603168,9,11,9,2,177853440
He liked the graceful movement.,He liked the civil-rights movement.,movement,movement,False,0.11750335655297695,9,11,11,0,177853440
He liked the rhythmic movement.,He liked the graceful movement.,movement,movement,True,0.05841210069290825,9,10,11,1,177853440
He liked the feminist movement.,He liked the civil-rights movement.,movement,movement,True,0.03887151704482461,9,9,11,2,177853440
It was a national newspaper.,It was a faded newspaper.,newspaper,newspaper,False,0.06322763161643474,9,8,9,1,177853440
It was a national newspaper.,It was a shredded newspaper.,newspaper,newspaper,False,0.07752780254232938,9,8,10,2,177853440
It was a daily newspaper.,It was a faded newspaper.,newspaper,newspaper,False,0.08153930661202013,9,8,9,1,177853440
It was a daily newspaper.,It was a shredded newspaper.,newspaper,newspaper,False,0.09087454483468838,9,8,10,2,177853440
It was a national newspaper.,It was a daily newspaper.,newspaper,newspaper,True,0.05861535158986042,9,8,8,0,177853440
It was a faded newspaper.,It was a shredded newspaper.,newspaper,newspaper,True,0.011011969073745687,9,9,10,1,177853440
It was a juicy orange.,It was a bright orange.,orange,orange,False,0.055209697975045935,9,9,8,1,177853440
It was a juicy orange.,It was a reddish orange.,orange,orange,False,0.03261879409525503,9,9,9,0,177853440
It was a ripe orange.,It was a bright orange.,orange,orange,False,0.05866587069462559,9,9,8,1,177853440
It was a ripe orange.,It was a reddish orange.,orange,orange,False,0.034992956925690266,9,9,9,0,177853440
It was a juicy orange.,It was a ripe orange.,orange,orange,True,0.026378749852499106,9,9,9,0,177853440
It was a bright orange.,It was a reddish orange.,orange,orange,True,0.04470054984549954,9,8,9,1,177853440
He saw the young page.,He saw the blank page.,page,page,False,0.09088738241631444,9,8,9,1,177853440
He saw the young page.,He saw the ripped page.,page,page,False,0.0856148184515213,9,8,9,1,177853440
He saw the loyal page.,He saw the blank page.,page,page,False,0.1051187000133692,9,8,9,1,177853440
He saw the loyal page.,He saw the ripped page.,page,page,False,0.1044573889445406,9,8,9,1,177853440
He saw the young page.,He saw the loyal page.,page,page,True,0.05772120406018655,9,8,8,0,177853440
He saw the blank page.,He saw the ripped page.,page,page,True,0.029934024851493102,9,9,9,0,177853440
It was a calloused palm.,It was a tropical palm.,palm,palm,False,0.10773245916835583,9,10,8,2,177853440
It was a calloused palm.,It was a tree palm.,palm,palm,False,0.09946675957585238,9,10,8,2,177853440
It was a wrinkled palm.,It was a tropical palm.,palm,palm,False,0.13013502006963618,9,11,8,3,177853440
It was a wrinkled palm.,It was a tree palm.,palm,palm,False,0.11385203240750374,9,11,8,3,177853440
It was a calloused palm.,It was a wrinkled palm.,palm,palm,True,0.028638731490921332,9,10,11,1,177853440
It was a tropical palm.,It was a tree palm.,palm,palm,True,0.10720672618479643,9,8,8,0,177853440
It was a control panel.,It was an advisory panel.,panel,panel,False,0.14684351372429272,9,8,9,1,177853440
It was a control panel.,It was a consumer panel.,panel,panel,False,0.06653309445683075,9,8,8,0,177853440
It was an instrument panel.,It was an advisory panel.,panel,panel,False,0.14567699157737557,9,8,9,1,177853440
It was an instrument panel.,It was a consumer panel.,panel,panel,False,0.05617733625582877,9,8,8,0,177853440
It was a control panel.,It was an instrument panel.,panel,panel,True,0.056062718705125025,9,8,8,0,177853440
It was an advisory panel.,It was a consumer panel.,panel,panel,True,0.10439887597398789,9,9,8,1,177853440
It was a secret passage.,It was a literary passage.,passage,passage,False,0.0618784709603909,9,8,8,0,177853440
It was a secret passage.,It was a biblical passage.,passage,passage,False,0.07218040149806348,9,8,10,2,177853440
It was a narrow passage.,It was a literary passage.,passage,passage,False,0.13179022855184142,9,8,8,0,177853440
It was a narrow passage.,It was a biblical passage.,passage,passage,False,0.13888613774212377,9,8,10,2,177853440
It was a secret passage.,It was a narrow passage.,passage,passage,True,0.09771705915150031,9,8,8,0,177853440
It was a literary passage.,It was a biblical passage.,passage,passage,True,0.045855032768071013,9,8,10,2,177853440
She penned her animals.,She penned her memoirs.,pen,penned,False,0.10836608350178334,9,8,10,2,177853440
She penned her animals.,She penned her thoughts.,pen,penned,False,0.0758105658672531,9,8,9,1,177853440
She penned her livestock.,She penned her memoirs.,pen,penned,False,0.09735396066848101,9,9,10,1,177853440
She penned her livestock.,She penned her thoughts.,pen,penned,False,0.07797226279461955,9,9,9,0,177853440
She penned her animals.,She penned her livestock.,pen,penned,True,0.02294376128975073,9,8,9,1,177853440
She penned her memoirs.,She penned her thoughts.,pen,penned,True,0.1099255703347154,9,10,9,1,177853440
It was a tasty perch.,It was a lofty perch.,perch,perch,False,0.047622543113583604,9,10,10,0,177853440
It was a tasty perch.,It was a secure perch.,perch,perch,False,0.05575171319524397,9,10,9,1,177853440
It was a freshwater perch.,It was a lofty perch.,perch,perch,False,0.1467236122371922,9,9,10,1,177853440
It was a freshwater perch.,It was a secure perch.,perch,perch,False,0.13521356584500743,9,9,9,0,177853440
It was a tasty perch.,It was a freshwater perch.,perch,perch,True,0.09770605402106791,9,10,9,1,177853440
It was a lofty perch.,It was a secure perch.,perch,perch,True,0.04911522149699332,9,10,9,1,177853440
He picked his coffee.,He picked his scab.,pick,picked,False,0.04718768642288884,9,7,9,2,177853440
He picked his coffee.,He picked his nose.,pick,picked,False,0.07159570414941563,9,7,7,0,177853440
He picked his dinner.,He picked his scab.,pick,picked,False,0.04101031160256563,9,7,9,2,177853440
He picked his dinner.,He picked his nose.,pick,picked,False,0.08053160724242636,9,7,7,0,177853440
He picked his coffee.,He picked his dinner.,pick,picked,True,0.027970696724093913,9,7,7,0,177853440
He picked his scab.,He picked his nose.,pick,picked,True,0.05293829127270433,9,9,7,2,177853440
He saw the fast pitcher.,He saw the glass pitcher.,pitcher,pitcher,False,0.10715448613379108,9,8,8,0,177853440
He saw the fast pitcher.,He saw the plastic pitcher.,pitcher,pitcher,False,0.06628038206824971,9,8,8,0,177853440
He saw the right-handed pitcher.,He saw the glass pitcher.,pitcher,pitcher,False,0.16993227020169122,9,10,8,2,177853440
He saw the right-handed pitcher.,He saw the plastic pitcher.,pitcher,pitcher,False,0.13185525942771592,9,10,8,2,177853440
He saw the fast pitcher.,He saw the right-handed pitcher.,pitcher,pitcher,True,0.07850462563678162,9,8,10,2,177853440
He saw the glass pitcher.,He saw the plastic pitcher.,pitcher,pitcher,True,0.05434153070991199,9,8,8,0,177853440
She poached the deer.,She poached the eggs.,poach,poached,False,0.03484524360856267,9,9,8,1,177853440
She poached the deer.,She poached the vegetables.,poach,poached,False,0.04378067565907484,9,9,10,1,177853440
She poached the bear.,She poached the eggs.,poach,poached,False,0.03710821040820789,9,8,8,0,177853440
She poached the bear.,She poached the vegetables.,poach,poached,False,0.0534796917795517,9,8,10,2,177853440
She poached the deer.,She poached the bear.,poach,poached,True,0.014357167907621093,9,9,8,1,177853440
She poached the eggs.,She poached the vegetables.,poach,poached,True,0.06814633153054017,9,8,10,2,177853440
It was a windy port.,It was a delicious port.,port,port,False,0.03961283907085622,9,9,10,1,177853440
It was a windy port.,It was a sweet port.,port,port,False,0.06114918871342423,9,9,8,1,177853440
It was a seaside port.,It was a delicious port.,port,port,False,0.061139403203979925,9,9,10,1,177853440
It was a seaside port.,It was a sweet port.,port,port,False,0.09201018069995659,9,9,8,1,177853440
It was a windy port.,It was a seaside port.,port,port,True,0.027379440449564307,9,9,9,0,177853440
It was a delicious port.,It was a sweet port.,port,port,True,0.04268821955059465,9,10,8,2,177853440
He was in a distinguished position.,He was in a fetal position.,position,position,False,0.17209410575902984,9,9,10,1,177853440
He was in a distinguished position.,He was in a yoga position.,position,position,False,0.17033342943916419,9,9,10,1,177853440
He was in a prominent position.,He was in a fetal position.,position,position,False,0.14398779897089264,9,9,10,1,177853440
He was in a prominent position.,He was in a yoga position.,position,position,False,0.1349077429896406,9,9,10,1,177853440
He was in a distinguished position.,He was in a prominent position.,position,position,True,0.07757017487328477,9,9,9,0,177853440
He was in a fetal position.,He was in a yoga position.,position,position,True,0.08612317131613867,9,10,10,0,177853440
It was a wooden post.,It was a teaching post.,post,post,False,0.10502788337035474,9,8,8,0,177853440
It was a wooden post.,It was a challenging post.,post,post,False,0.10110362647392868,9,8,8,0,177853440
It was a fence post.,It was a teaching post.,post,post,False,0.09607352367240563,9,9,8,1,177853440
It was a fence post.,It was a challenging post.,post,post,False,0.10814791907863652,9,9,8,1,177853440
